accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
5.484012081595223202e-06,1.571584094981847812e+00,9.793731631903224155e+00
4.047655723771014935e-06,1.571581547655681366e+00,9.793735262518929119e+00
1.111526888828693233e-05,1.571581136176713800e+00,9.793723994106947828e+00
8.232450210691898409e-07,1.571583474576872419e+00,9.793737542088415182e+00
-6.861660325708376045e-06,1.571583508983103172e+00,9.793724971754167896e+00
2.980828288841331173e-06,1.571578498077038644e+00,9.793729794172454817e+00
1.654567996885046471e-06,1.571576229948280723e+00,9.793736757674841087e+00
2.642290035427090582e-06,1.571577859440930647e+00,9.793728778975761884e+00
4.512118229762813647e-06,1.571584834803706698e+00,9.793723013188415649e+00
-3.802250366111721688e-06,1.571582766360549277e+00,9.793731126228669481e+00
-1.047297442173941889e-05,1.571586102010542829e+00,9.793726176387329119e+00
-4.617420209700994277e-06,1.571576738971668830e+00,9.793732616695104198e+00
5.055221578617126639e-06,1.571575725788768807e+00,9.793722283056801814e+00
1.262551932504576580e-06,1.571581045932578080e+00,9.793722292244869010e+00
1.736175552162406747e-06,1.571577510097682095e+00,9.793720365355113699e+00
2.643380560113738912e-06,1.571582990242667677e+00,9.793726749699134260e+00
2.682525209158758126e-06,1.571588367588045099e+00,9.793714959736236736e+00
1.803989073074138327e-07,1.571579203361205712e+00,9.793708965122064569e+00
-2.473586623399467291e-06,1.571582720807763733e+00,9.793721082813766188e+00
-1.904677628903784477e-07,1.571574613464253867e+00,9.793716103223557568e+00
-4.941646855258227810e-06,1.571574248051413436e+00,9.793712862739583969e+00
1.569745918774962831e-06,1.571583888878126611e+00,9.793708301488008416e+00
-3.808002638634747266e-06,1.571579624772874606e+00,9.793709654790676566e+00
-5.319172000914025530e-06,1.571576954084297206e+00,9.793710954981966310e+00
-9.851821151951027864e-06,1.571582916416808695e+00,9.793704117819101995e+00
8.597690298210392004e-07,1.571583582209404861e+00,9.793707669900244994e+00
-3.244397374728670910e-06,1.571578115305346968e+00,9.793709748415336591e+00
-4.164723256798046271e-06,1.571578775878409884e+00,9.793712531772957419e+00
1.829211393352454357e-06,1.571582822945647662e+00,9.793711722659516283e+00
-1.414741906421285131e-06,1.571581292179646150e+00,9.793708693865228909e+00
5.199528002163768398e-06,1.571577108827789004e+00,9.793717952225852841e+00
-5.047805999286782095e-06,1.571578876408468828e+00,9.793700308608936922e+00
5.409053783751691948e-06,1.571578707716726697e+00,9.793706057721736968e+00
-6.022180691556124632e-06,1.571584022514670664e+00,9.793701730696231067e+00
-2.549455519037237274e-06,1.571577610703190464e+00,9.793704750309284890e+00
1.104608268096480977e-06,1.571580982248937941e+00,9.793708554593079540e+00
7.458886888833338691e-06,1.571580992273509114e+00,9.793707330074527206e+00
1.838973694696010746e-06,1.571576576702105932e+00,9.793696188576978656e+00
-8.343461916884248349e-06,1.571579956804123324e+00,9.793696009149888582e+00
-6.029200952751539170e-06,1.571583680753690260e+00,9.793697976008148842e+00
9.801566068548833348e-07,1.571576852647634137e+00,9.793699763112282852e+00
-6.579108725003114993e-06,1.571582495393241352e+00,9.793698255904430994e+00
-9.875432316413268485e-06,1.571577625877875528e+00,9.793695018882692338e+00
-4.442791910561563926e-06,1.571581577053230649e+00,9.793700251762139430e+00
5.888161925239033188e-06,1.571576596958459637e+00,9.793691349145639435e+00
-3.326831343457761956e-06,1.571580244740627963e+00,9.793694902424725512e+00
-2.118407307609895327e-06,1.571581506094819725e+00,9.793688270048491518e+00
-1.503918663489086939e-06,1.571584018896387880e+00,9.793698975343176016e+00
5.068448057359843934e-06,1.571583105066414410e+00,9.793685550135510454e+00
4.272911014937273855e-07,1.571585562909461942e+00,9.793686712895755875e+00
-2.025718079870141253e-06,1.571581789989232814e+00,9.793687823206230547e+00
3.076801805230758039e-06,1.571584340935001878e+00,9.793691855534417456e+00
-4.620547173632161839e-06,1.571580706222481361e+00,9.793690853323779422e+00
-1.251467532087482246e-05,1.571593492732108022e+00,9.793687768897322954e+00
6.757136246504745712e-06,1.571584033095356769e+00,9.793690764802011728e+00
-9.587911724917630495e-06,1.571581817219968480e+00,9.793687373641189353e+00
-9.281481335152580854e-06,1.571579588636417002e+00,9.793687966886428953e+00
-5.820963129457658275e-07,1.571578928698681210e+00,9.793679400634482946e+00
-3.674679619972559439e-07,1.571579809019521434e+00,9.793687925742480260e+00
-4.392067503869176310e-06,1.571580557290836566e+00,9.793679875070029794e+00
-9.468598249431679507e-07,1.571582842032929861e+00,9.793684519632511964e+00
-6.020713161833207255e-06,1.571585642140330252e+00,9.793679678937047939e+00
-3.814459694290413902e-06,1.571578163301002862e+00,9.793670367031696244e+00
4.145203142092171051e-06,1.571576435140835226e+00,9.793681667502115218e+00
-3.447478822741285614e-06,1.571575917156006863e+00,9.793680243629532711e+00
-4.479135058638919425e-06,1.571574585150390169e+00,9.793681992474134290e+00
2.148709507791389804e-06,1.571575465310221187e+00,9.793676717611372595e+00
3.733605739592623095e-06,1.571577940264384798e+00,9.793676638439800186e+00
1.798446067287289582e-06,1.571587532614268978e+00,9.793678600699440295e+00
-3.355710000754335961e-06,1.571576838416073763e+00,9.793667708838150077e+00
6.262767915552601929e-07,1.571578410157553396e+00,9.793673659960697719e+00
-2.352481271241741784e-06,1.571578571058833695e+00,9.793667986591390928e+00
-1.058295024751905140e-05,1.571580516050807619e+00,9.793673694116160178e+00
4.609687550307476387e-06,1.571578835433437904e+00,9.793670320801963314e+00
-7.833136079727316407e-06,1.571583408131413506e+00,9.793666012218690042e+00
-3.867793578036866099e-06,1.571578967593644682e+00,9.793665542902473931e+00
-5.274301672760843722e-06,1.571579987871680295e+00,9.793661441697816272e+00
-4.683057356001349322e-06,1.571583267048194621e+00,9.793672481157649656e+00
4.385191092993121823e-06,1.571581040900491333e+00,9.793668274192327772e+00
-6.664518890504353924e-06,1.571586538204360117e+00,9.793666643157814988e+00
6.211995546203999126e-07,1.571580610981929471e+00,9.793668893519129170e+00
-1.117231941994954679e-05,1.571582646112999360e+00,9.793664838167591924e+00
-4.036103894198268530e-06,1.571582734911369794e+00,9.793660289353033122e+00
-2.824082163446300368e-06,1.571585667005943820e+00,9.793664096847230383e+00
-6.256065422161740358e-06,1.571580330592213803e+00,9.793664661158315354e+00
-1.212565500591765003e-06,1.571583553238659059e+00,9.793660778465779870e+00
-4.103195733472126459e-06,1.571572911049605503e+00,9.793664611317430158e+00
4.722310231797277844e-07,1.571576834693631408e+00,9.793664283644849533e+00
3.138146464836221906e-06,1.571583229820403993e+00,9.793660060418078572e+00
-6.382818318236712531e-06,1.571577018371199452e+00,9.793660024645271633e+00
-3.644720614915426245e-06,1.571582621829301418e+00,9.793663737520004631e+00
-9.803189851612760720e-06,1.571582129898615676e+00,9.793663686354582509e+00
-5.081326366733817769e-06,1.571588866904559456e+00,9.793664461446484282e+00
9.465813903139963089e-06,1.571580376309275495e+00,9.793652434032004805e+00
2.382618781040298554e-06,1.571584371992626128e+00,9.793657455975514736e+00
-1.827912751485519167e-06,1.571574666546605936e+00,9.793653030741220178e+00
-5.570061257894861724e-07,1.571572497305862459e+00,9.793652896818334952e+00
-7.397644630725943678e-07,1.571589916820130162e+00,9.793652809640228440e+00
-9.293391823116243752e-06,1.571580678960433852e+00,9.793653895923231545e+00
-3.763094629043847844e-06,1.571574795932666024e+00,9.793650901616171467e+00
-1.768840101170556858e-07,1.571582825174588693e+00,9.793652500894847179e+00
-3.221244976173551819e-07,1.571585959346738948e+00,9.793651389867561008e+00
-4.902006294938179618e-06,1.571578405567090053e+00,9.793652160284448627e+00
1.296924159064861225e-06,1.571579899247383061e+00,9.793646066550723006e+00
-1.031175810921242366e-05,1.571582012764469738e+00,9.793651957032238897e+00
-7.601389019938597900e-06,1.571574151652337159e+00,9.793653300465575029e+00
-5.065806042216394425e-06,1.571579420570589081e+00,9.793647796364588487e+00
-1.245773466199863026e-06,1.571583463029525118e+00,9.793645320406834998e+00
-8.597468918314419864e-06,1.571591835806286364e+00,9.793646128596597222e+00
-1.772615198910939940e-06,1.571582022507923559e+00,9.793647440924033276e+00
-4.069762805989577633e-06,1.571577169187055700e+00,9.793648341762832388e+00
2.575898589702385602e-06,1.571580905524196714e+00,9.793642830457493176e+00
-1.388153928968193024e-06,1.571575143639504457e+00,9.793646327201164681e+00
8.737347263496460623e-08,1.571574275015755973e+00,9.793636240544982385e+00
-2.038045949160425007e-06,1.571578038057391380e+00,9.793640529107074499e+00
-2.088731129477939779e-06,1.571580561641992668e+00,9.793644241204395584e+00
4.663535306373074677e-07,1.571579879884992481e+00,9.793641911587021909e+00
4.333728773531218180e-08,1.571585148767987938e+00,9.793638368534033134e+00
-5.118375044380464845e-06,1.571590716172445834e+00,9.793645942648133484e+00
4.689193730809572334e-07,1.571580351494354488e+00,9.793640921869330995e+00
-6.745280862512111736e-06,1.571580165943202934e+00,9.793643017444496834e+00
2.100268726482217852e-06,1.571586725826959130e+00,9.793637204762742243e+00
-7.848434323210409119e-06,1.571579021607461435e+00,9.793632614353574795e+00
-1.652238143812325789e-06,1.571579719678293241e+00,9.793632449741680901e+00
2.543557275206159146e-06,1.571579627713906913e+00,9.793637693623226781e+00
-2.504260468181077072e-06,1.571581495977025345e+00,9.793635511236590929e+00
-2.287885730961376734e-06,1.571581089160483113e+00,9.793632360686002514e+00
1.223889969319193119e-06,1.571581612933705907e+00,9.793630962190285061e+00
-5.606162967361684575e-06,1.571585870368258364e+00,9.793642262174332203e+00
3.094060956352900588e-06,1.571581933104388096e+00,9.793629042352652192e+00
-3.659305205897150602e-06,1.571573002125661311e+00,9.793631590747576610e+00
-2.576086585515766548e-06,1.571585673090766244e+00,9.793626622082209465e+00
-3.067582518167407988e-06,1.571585419664457861e+00,9.793633473056862826e+00
-8.151074051986773665e-06,1.571576046000468407e+00,9.793639519732691312e+00
1.394942385863873966e-06,1.571581877130876270e+00,9.793629502714336965e+00
-3.190933468447136073e-06,1.571577919564269843e+00,9.793629762636092195e+00
-4.334298297170514737e-06,1.571580431148471124e+00,9.793622923465706620e+00
2.241284732819043725e-06,1.571583726610835008e+00,9.793629086056299116e+00
4.991282796810133468e-06,1.571576094864586270e+00,9.793631464284525023e+00
-3.471690451924450411e-06,1.571590109911209732e+00,9.793627945694810322e+00
-2.024957701689897609e-06,1.571585428068890566e+00,9.793633363649638213e+00
-3.955390514160641879e-06,1.571582871474739296e+00,9.793626355956801532e+00
4.459218737130879409e-06,1.571588607170227858e+00,9.793620814926009999e+00
1.908474776623275221e-06,1.571578949557846716e+00,9.793623852801989216e+00
-1.112510792556281386e-05,1.571582354625170597e+00,9.793628230009339575e+00
-5.325063710504249643e-06,1.571575663162104508e+00,9.793623879202387528e+00
1.361908927050779965e-06,1.571578929982054174e+00,9.793626586671754453e+00
7.848913340211222955e-06,1.571589984800652484e+00,9.793618612108316412e+00
2.494491293381204290e-06,1.571586126087809676e+00,9.793615693046485049e+00
-8.148510267775646779e-06,1.571581246531852161e+00,9.793620058538541784e+00
-4.496158842662382971e-06,1.571578454979071449e+00,9.793621549060580023e+00
7.039374287273838025e-07,1.571590549687643890e+00,9.793619497550990260e+00
-4.773644176082247822e-07,1.571579084156581985e+00,9.793621620782639425e+00
-6.235336635453501709e-06,1.571576525988199968e+00,9.793620657765481852e+00
-5.162411493271532490e-07,1.571579779525778875e+00,9.793624140210575035e+00
6.838948202943650621e-06,1.571574697551394895e+00,9.793619470265324978e+00
-1.128213726561706172e-06,1.571582258782979968e+00,9.793616131933209346e+00
-2.023156244182677107e-06,1.571577495085434650e+00,9.793617446795364501e+00
-1.084176164010820071e-06,1.571581950217962875e+00,9.793616461593343203e+00
2.231788235343934080e-06,1.571573499596599088e+00,9.793628175709686801e+00
-2.488510664421115255e-06,1.571577340338202511e+00,9.793620482024333995e+00
-3.069181398874757448e-06,1.571582413950052270e+00,9.793615698576209283e+00
-5.403374206856255906e-06,1.571578155066461369e+00,9.793610751437958228e+00
3.132555235980945693e-07,1.571581795859156694e+00,9.793613902626377765e+00
-3.151245436663314537e-06,1.571584701590009070e+00,9.793620422117992774e+00
-4.703744490087487267e-07,1.571576679957449096e+00,9.793609796442646953e+00
-1.419556288092323172e-06,1.571583871624511186e+00,9.793611304046990540e+00
-5.702411320257482992e-06,1.571587771155378510e+00,9.793610328293743450e+00
4.039710989204849407e-07,1.571581607814492410e+00,9.793615302245630261e+00
1.735213244939021255e-06,1.571581430681631364e+00,9.793609292916212183e+00
2.996742789969831269e-08,1.571573540625231358e+00,9.793612329296490060e+00
-4.842912017770918260e-06,1.571586994784861968e+00,9.793608990005461479e+00
-2.538460159034436471e-06,1.571575871715713557e+00,9.793610758281230844e+00
8.349213563324390542e-07,1.571577616368497132e+00,9.793613670572813845e+00
-3.419249764315325286e-06,1.571574184946907371e+00,9.793604162884518516e+00
-6.685260720187716048e-06,1.571586744496761279e+00,9.793606855135211120e+00
6.382122970441376537e-06,1.571587704253796014e+00,9.793607231934803536e+00
-7.144768757716876419e-07,1.571579747089505874e+00,9.793605851370459803e+00
7.477959044816595983e-08,1.571576833498810277e+00,9.793609591321779106e+00
-2.943184646688800033e-06,1.571584198233902274e+00,9.793608551443965027e+00
8.773459148583413828e-06,1.571581459570727368e+00,9.793601577290591109e+00
-5.505748823780812166e-06,1.571581875681948626e+00,9.793610130868119157e+00
-1.145065535871918218e-05,1.571586883005161361e+00,9.793607714246963525e+00
1.513322521586677718e-06,1.571586454944960076e+00,9.793598816683546815e+00
9.223347932562231754e-06,1.571586916661892097e+00,9.793599686315232589e+00
4.476412468609009859e-06,1.571578372840498394e+00,9.793595091849693901e+00
3.574286133459298759e-06,1.571582116418978714e+00,9.793600521359254074e+00
3.795470471731504906e-06,1.571584409784543279e+00,9.793608373003067413e+00
-7.331337383882044404e-06,1.571585486085506744e+00,9.793610591529409604e+00
-2.721934789264460233e-06,1.571582785120128722e+00,9.793605957369557302e+00
1.274304305251738478e-06,1.571579188842497032e+00,9.793599160689559824e+00
-7.281190531245662756e-06,1.571583107185820394e+00,9.793600762179112351e+00
-4.411436029698044043e-06,1.571573320722812195e+00,9.793611542786571533e+00
4.896412531970181445e-07,1.571585042269451504e+00,9.793597487852602868e+00
-2.382943969886471463e-06,1.571585387224875063e+00,9.793600647736344200e+00
9.764831720056289954e-07,1.571584169213132265e+00,9.793600244692592938e+00
-2.484134462328728758e-06,1.571582654064460627e+00,9.793601793829557423e+00
-3.382994597256696974e-06,1.571583041255477875e+00,9.793597903104060975e+00
-5.637076607531429897e-07,1.571584644288815946e+00,9.793596052697655097e+00
-1.353677988915678657e-06,1.571585816967885352e+00,9.793603776029854657e+00
1.719155556418055146e-06,1.571578126784889839e+00,9.793594982658843762e+00
-1.486685330593873383e-05,1.571568926925861254e+00,9.793597997315751869e+00
-1.434038685933733324e-06,1.571584227682171431e+00,9.793605493557564046e+00
2.979291935384025756e-06,1.571581085018867396e+00,9.793593648587197720e+00
2.432765777036462730e-07,1.571577317566165366e+00,9.793595646382865283e+00
-2.509448659632574443e-06,1.571581290997453584e+00,9.793590153029398948e+00
-3.126265776712685454e-06,1.571577033538098966e+00,9.793594689551529342e+00
-4.202129775408449114e-07,1.571575914856657707e+00,9.793596014376225511e+00
-1.929271142021020847e-06,1.571582218146505561e+00,9.793596091761207489e+00
-4.301389220222776741e-06,1.571573655039583572e+00,9.793596133415475080e+00
-5.013455138318893551e-06,1.571587110088065398e+00,9.793595798281112152e+00
-6.498912569315888133e-06,1.571578120975665405e+00,9.793590906236355309e+00
7.391160029995150439e-08,1.571577681742193588e+00,9.793592131754266461e+00
-7.874761560473340514e-06,1.571587759716063459e+00,9.793595152529274372e+00
-1.616746922355987698e-06,1.571582083053509216e+00,9.793594308025410200e+00
-1.587725209654514986e-06,1.571581611115352217e+00,9.793589074896434710e+00
4.563695195322539628e-06,1.571573666259934665e+00,9.793593243110601421e+00
-1.381406500146194382e-07,1.571585588098923347e+00,9.793594099211974324e+00
1.998956648681256864e-06,1.571576454724454841e+00,9.793591857212893714e+00
-1.745106951204607735e-06,1.571573992149848387e+00,9.793593649334264128e+00
-2.623454032976823876e-07,1.571584986475478729e+00,9.793583225690156269e+00
-1.938386874119819982e-08,1.571579066344977349e+00,9.793588414746814408e+00
-3.984029438839220498e-06,1.571582132716337510e+00,9.793590009231278870e+00
-7.781419991711592313e-06,1.571578527068845599e+00,9.793585699258214206e+00
-6.588788075455021829e-07,1.571582500635737123e+00,9.793582628990332495e+00
4.799047435319838306e-06,1.571581245849118957e+00,9.793586478093414982e+00
2.885892114737161082e-07,1.571573329333197711e+00,9.793584889310334773e+00
-8.779876806069435879e-06,1.571579695900390483e+00,9.793579538045289468e+00
1.362662374695315565e-06,1.571577034109807203e+00,9.793589002325424175e+00
-5.408817862213399353e-06,1.571581691175936379e+00,9.793586681660942261e+00
-1.120621603041062917e-06,1.571583379939604397e+00,9.793585316168563537e+00
-2.420337559754089629e-07,1.571576485332930151e+00,9.793587840033621816e+00
1.282515703303777675e-06,1.571574530293124772e+00,9.793582143001101414e+00
-8.374328412301585826e-07,1.571585778655710586e+00,9.793584293024402143e+00
-9.581082608616031882e-06,1.571575452131120931e+00,9.793583809677175012e+00
-9.083400144579598416e-07,1.571583469834156199e+00,9.793584403691923512e+00
4.010458619345082811e-06,1.571584955686966101e+00,9.793589111005555736e+00
-2.349180109927343153e-06,1.571584224563651322e+00,9.793585065953919866e+00
-5.325019890732714619e-06,1.571587412419539032e+00,9.793591110620845086e+00
-1.120093138830239216e-06,1.571577522152710182e+00,9.793580519627106185e+00
3.596124007767696156e-06,1.571579134604165207e+00,9.793585980889663034e+00
-2.613498603735106184e-06,1.571583868171077203e+00,9.793578002757699963e+00
3.887178068580425393e-06,1.571580446416636967e+00,9.793583434301336155e+00
-7.839552089646883329e-07,1.571580553921159806e+00,9.793581980176540469e+00
2.656309222112108282e-07,1.571585689072303893e+00,9.793581179761881472e+00
7.765954781769394787e-06,1.571580831208531759e+00,9.793570391888492210e+00
-7.062147611167640236e-06,1.571574433475831256e+00,9.793589452676355833e+00
1.816605100713310558e-06,1.571584065461190116e+00,9.793588106407980831e+00
-4.029156311421069310e-06,1.571581230959688824e+00,9.793580577691919586e+00
-1.456067779511006961e-06,1.571583580339871888e+00,9.793577705769811459e+00
6.656770977187394619e-06,1.571581903097885036e+00,9.793579445298888686e+00
-5.032382503202782270e-06,1.571577837435626179e+00,9.793581630722691500e+00
4.373179241281283007e-06,1.571582212612707252e+00,9.793575433037847944e+00
-2.192253134914346437e-06,1.571583913352558204e+00,9.793574031565816185e+00
-3.710642762925922631e-06,1.571579016815491947e+00,9.793584788624992044e+00
-1.330197276266666994e-06,1.571573937356869788e+00,9.793579730736482247e+00
-1.020108688183001414e-06,1.571580698650059560e+00,9.793571187864474226e+00
4.164932632464171863e-06,1.571581958458538431e+00,9.793582284090541989e+00
-3.083977900189510404e-06,1.571578365150586576e+00,9.793579582339365430e+00
4.334058138452856968e-06,1.571577219266838243e+00,9.793577651860541522e+00
-3.650889415863929871e-06,1.571577252975758787e+00,9.793579541354825224e+00
5.396772773240900364e-06,1.571580068309913703e+00,9.793577758353034568e+00
-6.159225424298549621e-07,1.571583171878762064e+00,9.793576821463178206e+00
1.490520799633196219e-06,1.571577351326788330e+00,9.793578992993998256e+00
-7.699594477868026786e-06,1.571585283796306021e+00,9.793575842025974865e+00
-3.151502499955728539e-06,1.571582559562206605e+00,9.793578573975320722e+00
-4.531009623097839268e-06,1.571574496847863323e+00,9.793575232847596013e+00
-5.297464770659275808e-06,1.571581122994791579e+00,9.793588985872332842e+00
-1.399462848960756077e-05,1.571584770099609063e+00,9.793571076870788872e+00
-4.545032850142524355e-06,1.571573580360701161e+00,9.793575467624117792e+00
-2.007062612657948644e-06,1.571578259013488577e+00,9.793582596628295889e+00
5.462005176313523424e-07,1.571578367226472039e+00,9.793578334496334747e+00
-8.031579289067447585e-06,1.571576278481725986e+00,9.793572662420363173e+00
1.088485306859933359e-07,1.571574641008973705e+00,9.793577697200296583e+00
-2.786143572675382117e-06,1.571582601978137816e+00,9.793574860320516606e+00
-2.943550077568341458e-06,1.571582789852727924e+00,9.793579103692616528e+00
1.147934250510773144e-06,1.571581291811650738e+00,9.793576365865387601e+00
5.049270679491170825e-06,1.571582207664847131e+00,9.793580033437853771e+00
-8.758165422326754385e-06,1.571575392276725713e+00,9.793576651038021552e+00
-1.172047950911892634e-06,1.571577822767598054e+00,9.793577339134973414e+00
3.078143174890635165e-06,1.571580165730768419e+00,9.793571606736717783e+00
4.021666884710645937e-06,1.571578770990859519e+00,9.793572676817921874e+00
-8.030239601417076246e-08,1.571577821786031670e+00,9.793570830971193075e+00
4.915058460168630965e-06,1.571578624839513161e+00,9.793567379603436152e+00
-8.876894812381195220e-06,1.571585807990220518e+00,9.793569794907064363e+00
8.007290819652247791e-06,1.571579063591614700e+00,9.793575742427115927e+00
6.001049078399024685e-06,1.571573636739359792e+00,9.793574493900514710e+00
1.993737233490262173e-06,1.571575228929628532e+00,9.793576390563329070e+00
2.016255433306853865e-08,1.571577053216540287e+00,9.793566811143829653e+00
-1.596797650797820178e-06,1.571580604761090072e+00,9.793579014279357509e+00
-5.668827342267898859e-06,1.571579413419450733e+00,9.793574449735654497e+00
-1.259595187493543766e-05,1.571577471397364256e+00,9.793577919071566384e+00
-1.605698827619682758e-06,1.571577571288234276e+00,9.793570908539251718e+00
9.292742787673379627e-08,1.571583672907741036e+00,9.793569367992882135e+00
3.395972281655288726e-07,1.571578724018202422e+00,9.793569770370675442e+00
-6.201723006041621585e-06,1.571586513559970477e+00,9.793563331571688124e+00
-1.133763268330446235e-05,1.571584170303771177e+00,9.793572839174867539e+00
1.202250842575508800e-06,1.571575948586542815e+00,9.793564628174806330e+00
5.118435001649970948e-07,1.571576336416206088e+00,9.793568111288113442e+00
-2.573505524910846010e-06,1.571582226807454852e+00,9.793567179841193848e+00
-1.294206248857270059e-05,1.571585303892677032e+00,9.793573122700097500e+00
-1.572316995419344510e-06,1.571583201635335048e+00,9.793577737557788154e+00
-4.166042769697712090e-06,1.571577129647295790e+00,9.793571829977659959e+00
-2.747989197146720801e-07,1.571580130666251574e+00,9.793568682055052932e+00
8.748917488695633975e-07,1.571578687572545485e+00,9.793567201882311224e+00
1.922445881443704127e-06,1.571579594827374082e+00,9.793575330958855574e+00
1.923011968350312767e-06,1.571579553652417083e+00,9.793568167474525410e+00
-1.238259388635346207e-06,1.571574423016954380e+00,9.793580204045516879e+00
3.744966847445832245e-06,1.571586356362206560e+00,9.793568911452643633e+00
1.332821394983481982e-06,1.571583493440252610e+00,9.793576145411513778e+00
-2.530643501549039241e-06,1.571589896273384523e+00,9.793569375421824930e+00
6.874021463773143504e-07,1.571581256753509459e+00,9.793576696688262473e+00
-1.329129597521145926e-06,1.571577033201745577e+00,9.793580811619751358e+00
2.662318342718564467e-07,1.571576849994920755e+00,9.793578828607168774e+00
-3.584883558366463556e-07,1.571582320688799994e+00,9.793570168194351666e+00
-1.237529478109741592e-06,1.571579710159596299e+00,9.793575874557978622e+00
-1.680042802900890109e-06,1.571579392645488182e+00,9.793576509126763696e+00
1.356160060385671460e-06,1.571582850086864047e+00,9.793573533283890242e+00
5.828947139149101732e-06,1.571584648596711764e+00,9.793579945746531124e+00
4.223085064209229725e-07,1.571574184295098764e+00,9.793571538285812395e+00
5.581896933510528006e-07,1.571578816414707980e+00,9.793567237200738518e+00
-2.978030161202685396e-06,1.414502698119859625e+00,9.793568483829332649e+00
-2.791270595173353360e-06,1.273129685098401298e+00,9.793573545939095126e+00
-3.514775903319298114e-06,1.145888503785206680e+00,9.793572395917106377e+00
-1.450644603445114801e-06,1.031379595693545870e+00,9.793578827801505682e+00
-2.266726210765373715e-06,9.283291820280169526e-01,9.793570825733706187e+00
-1.153009937985354019e-06,8.355702040886563431e-01,9.793572816331556297e+00
-9.511475526837607864e-07,7.520875745872209750e-01,9.793570872161561525e+00
4.197654482625667990e-06,6.769600248241467444e-01,9.793568339646769871e+00
3.388752435658053119e-06,6.093487277492294352e-01,9.793576627030022408e+00
-1.919582528713794187e-07,5.484911374719236843e-01,9.793568940293734926e+00
-1.225301795441895600e-06,4.937192170226159527e-01,9.793569322956098944e+00
-6.918702733713102634e-06,4.444140405730489518e-01,9.793570440561740753e+00
2.501356038387393775e-06,4.000670699365607708e-01,9.793558594549171659e+00
3.059394550214523603e-06,3.601297440825114715e-01,9.793572128983884184e+00
-1.465140740994603173e-07,3.241940611255589855e-01,9.793575884952737454e+00
1.136993798341943844e-06,2.918553080692571355e-01,9.793568661339849157e+00
2.109426407379371922e-06,2.627469987695674192e-01,9.793566221791273563e+00
-4.632115214855585021e-07,2.365559790870069012e-01,9.793576029479126532e+00
-7.811556874926893688e-06,2.129766085748324433e-01,9.793572682888262548e+00
9.891311054080564831e-07,1.917580114909396838e-01,9.793574467359478675e+00
-4.750825869866015837e-06,1.726582035466562581e-01,9.793578493394598183e+00
-1.494983679026454177e-06,1.554701202820255868e-01,9.793573687630230395e+00
-4.205138408955409300e-06,1.399975258138915768e-01,9.793574745825079475e+00
7.779914983409806052e-07,1.260819848972989932e-01,9.793566569560280044e+00
2.423588363031978250e-06,1.135464963314601339e-01,9.793566273978147052e+00
-6.548795973358333888e-07,1.022720055157893132e-01,9.793574214701560976e+00
-2.730087615252056241e-06,9.212556543755863470e-02,9.793570309612306346e+00
-4.372012805051484776e-06,8.298507178866147693e-02,9.793577170684335087e+00
-6.793890267049720655e-06,7.477250731944661000e-02,9.793572566778076194e+00
-4.432300677883954609e-07,6.736351359590013466e-02,9.793572098825610084e+00
3.284123558891185114e-06,6.071535785757438408e-02,9.793575237888818563e+00
5.562694354276554320e-06,5.472529728984293351e-02,9.793565322490518810e+00
-7.159578220589354731e-06,4.932572576643812212e-02,9.793576288061780488e+00
-2.479878487771582812e-06,4.447316321943841494e-02,9.793575185082268320e+00
8.388023903337046250e-07,4.010541982005081524e-02,9.793568061088899768e+00
4.088337590853841907e-06,3.617566867062531333e-02,9.793573740984372833e+00
-2.186382894024430902e-06,3.263537851825591696e-02,9.793565336291541357e+00
-3.771524295361516999e-06,2.944959451047279159e-02,9.793564329945544600e+00
-1.073730768162658913e-06,2.657619755478398543e-02,9.793573868909911440e+00
1.565823302188957740e-06,2.399680753981696391e-02,9.793574063521591100e+00
-1.168772500529919903e-05,2.168287743122449332e-02,9.793568424201136935e+00
-7.563807211255875855e-07,1.959278771298093511e-02,9.793574837023346191e+00
-1.299041459617605090e-06,1.770842444960849665e-02,9.793565691284111807e+00
-5.860910246147255171e-06,1.600787142853044714e-02,9.793572314841130222e+00
-7.743255337114065824e-06,1.449344236317643385e-02,9.793573546975567368e+00
-6.923888954690139847e-06,1.312582877090659288e-02,9.793573987683689808e+00
-1.914340901659974682e-06,1.189464665505898799e-02,9.793578043052127313e+00
4.257810081004671556e-07,1.077660470934696524e-02,9.793570789554188138e+00
-3.278692058201205305e-06,9.777188354173904639e-03,9.793577726278019924e+00
-3.581441255136900397e-06,8.877778785771619011e-03,9.793566482243804217e+00
-4.880371662109008918e-07,8.069376259432731874e-03,9.793569657270571938e+00
-1.206101266767379154e-05,7.339326790499332842e-03,9.793571259304638232e+00
1.120454770323824027e-06,6.688647905447468560e-03,9.793576703572645314e+00
-5.391633518703393744e-07,6.096026911215492866e-03,9.793563919051816669e+00
-2.014798891125459201e-06,5.563278845672159530e-03,9.793567681525825463e+00
9.275077728274778367e-06,5.081583310486176459e-03,9.793573548058944311e+00
2.480563441398271782e-06,4.665579981754324965e-03,9.793576334549356943e+00
-5.706199674146868927e-07,4.271947030651940952e-03,9.793569273467973346e+00
7.942369832023502002e-06,3.916897828806388884e-03,9.793570558041869489e+00
1.353428486781470933e-06,3.606106319647693279e-03,9.793576446679960412e+00
