gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-1.782068077193481575e-03,2.951476592377376938e-03,9.001747663376473696e+00
-1.249579426292767156e-03,2.582249828836481655e-03,9.002326084434267628e+00
-2.764106495646416386e-03,3.302727692805799802e-03,9.002331630798586559e+00
-2.287218003731689587e-03,2.895154999020150069e-03,9.001887515222463776e+00
-2.148618890467466833e-03,3.068083586152271780e-03,9.002114618623359377e+00
-2.843829921915212982e-03,3.491486797004218941e-03,9.001892468814574499e+00
-2.147573721727353939e-03,3.035445699426033914e-03,9.002285679896777637e+00
-1.756308004858071672e-03,3.170304168590264669e-03,9.002135190645731200e+00
-2.196475647835911468e-03,2.777104786203079927e-03,9.002667595663259803e+00
-1.967129672141914361e-03,3.130097022984966448e-03,9.001826036627777583e+00
-1.904098679838216873e-03,3.451075151896397433e-03,9.001406084174803368e+00
-1.485075077134602505e-03,3.445949163536286310e-03,9.002572762404296824e+00
-1.937936626875444912e-03,2.821350215968278230e-03,9.002167051969680145e+00
-1.777127977540467283e-03,2.875024141657301236e-03,9.002730175148727199e+00
-2.574132028320647286e-03,2.969430904305910435e-03,9.001725135510614706e+00
-1.709007507460883878e-03,2.721769709285893658e-03,9.002041007660963601e+00
-1.866230748027162970e-03,3.087031860330794516e-03,9.002122616310009207e+00
-1.851756892185252301e-03,3.642101398252555952e-03,9.002168724590056570e+00
-2.225807965807661062e-03,2.700726364539210965e-03,9.002305492127923969e+00
-1.938706913312892655e-03,2.755979564321981053e-03,9.002560431659199836e+00
-1.542584085519510583e-03,3.538081015903393831e-03,9.002135180143943316e+00
-2.467920341874765226e-03,3.255316022844878619e-03,9.002087372919453045e+00
-2.069049308309643762e-03,2.989432728912009510e-03,9.001843838368209560e+00
-2.091758151236179815e-03,3.363170641659518449e-03,9.001851857024515624e+00
-2.428474498574429482e-03,3.758058946853895087e-03,9.002346529857366164e+00
-1.742028289176142082e-03,3.833197780171283039e-03,9.002016957106157236e+00
-2.282184744426167880e-03,3.074360980015060796e-03,9.001926306161063707e+00
-2.124090581933728988e-03,3.317676837067057901e-03,9.002323228241609243e+00
-2.328448152601237092e-03,3.129512325363166623e-03,9.001769236749913361e+00
-2.065705373468640707e-03,3.055660196758150544e-03,9.002056410173286949e+00
-1.750003211484818565e-03,3.705237927365497876e-03,9.002659015935307707e+00
-2.576688441070512300e-03,3.143579720229749616e-03,9.002462865597578912e+00
-1.222078299523770943e-03,3.127077047354334671e-03,9.002523793693958609e+00
-2.091046191721838976e-03,2.505920237612602793e-03,9.002635033846024371e+00
-1.930914713193413769e-03,2.862167652072887102e-03,9.002012906695490813e+00
-1.859014299147473698e-03,3.162749722744133494e-03,9.002576780000470791e+00
-1.782772790599210407e-03,3.570158906179453882e-03,9.001965422339720746e+00
-2.712308564929682975e-03,3.373827072382025536e-03,9.002416061908549594e+00
-2.146089260655926860e-03,3.019399634519264256e-03,9.002022730170519793e+00
-2.014966566930962225e-03,3.694641375385350219e-03,9.002224372085823489e+00
-1.756036315721202102e-03,2.981141598413754833e-03,9.001664505197320310e+00
-2.273635358580547178e-03,2.831092289597278346e-03,9.002150502960823530e+00
-1.994544093228376846e-03,2.667794725308487123e-03,9.001926695929745037e+00
-1.644532321792496494e-03,2.975143211645529633e-03,9.002700660165148250e+00
-1.954097773389242530e-03,2.621077487681523072e-03,9.002731961923156945e+00
-1.975599983103109962e-03,2.545263114174415881e-03,9.002561246007829254e+00
-1.410344859484592228e-03,3.159444252155867768e-03,9.001908519790996266e+00
-1.204093273214739291e-03,2.466299665474674420e-03,9.001523696237931915e+00
-1.827811427876084539e-03,3.024343096715911405e-03,9.002392421469018302e+00
-2.169952862951873753e-03,3.446665997457022592e-03,9.002298437133093856e+00
-1.206213198720588629e-03,3.502531370478155232e-03,9.002226866966138275e+00
-1.432048340868272629e-03,2.827101645796369338e-03,9.002399063849441774e+00
-1.694889837139487926e-03,2.829100839982503016e-03,9.002537294061548678e+00
-1.872260419884677314e-03,2.941243352225485826e-03,9.002636179713681130e+00
-1.722998289208308234e-03,3.417539815172232921e-03,9.001446675438486977e+00
-1.601338854426309329e-03,2.709829768389611891e-03,9.002327700300332580e+00
-1.598541494709407968e-03,3.234321992246371943e-03,9.002343569647187849e+00
-2.369508562374137046e-03,2.696181578743218031e-03,9.001951791081330256e+00
-2.459474666351978492e-03,2.930211429499487465e-03,9.002426485046070681e+00
-2.149448254119309346e-03,3.072431899355448220e-03,9.002511006792078163e+00
-1.890615037650870706e-03,3.171751802909792469e-03,9.002225536067024692e+00
-1.059894253982403929e-03,3.376516157033548904e-03,9.002436698387665359e+00
-1.824345589750056519e-03,3.102378366551321234e-03,9.001893788739486979e+00
-2.021259103714946864e-03,3.488463673023087588e-03,9.002191325662741050e+00
-2.155282922613138349e-03,2.457636630636123639e-03,9.002084501954708884e+00
-2.658180443669870812e-03,3.200362025640170974e-03,9.002573977295567076e+00
-1.379724428674849014e-03,2.983599986314703061e-03,9.002430910315382562e+00
-2.179958977514238026e-03,2.906546002618724985e-03,9.002682497390319227e+00
-1.472476104100615838e-03,3.290582007283342995e-03,9.002334977430720642e+00
-2.067745553155038874e-03,3.428216851952788254e-03,9.001917114711616819e+00
-1.578886805212858461e-03,3.189657447464514916e-03,9.003030002549174071e+00
-1.992173795719592074e-03,3.737549782637347457e-03,9.002253125991757088e+00
-2.368565309767904897e-03,2.821765847132092723e-03,9.002074263043612135e+00
-1.853657475212754438e-03,3.218403584848347158e-03,9.002174648171971327e+00
-1.853024562317544515e-03,3.430256954059615615e-03,9.002578371957881131e+00
-1.398744253273979206e-03,3.221005952166617996e-03,9.002786483266218553e+00
-1.619694395060652459e-03,3.313115663951110394e-03,9.002361139405715917e+00
-1.090395717169877817e-03,2.313262646749516746e-03,9.002384099832337228e+00
-1.605645733739275447e-03,2.784597239082022609e-03,9.002286633213943290e+00
-1.682147355594118109e-03,3.605366450325893368e-03,9.002065363917223451e+00
-1.612415730547247551e-03,3.355357527694445216e-03,9.002266903176151303e+00
-1.267416680158723555e-03,3.353045098571834099e-03,9.002058140808482989e+00
-2.166341603622787618e-03,2.791052124799383964e-03,9.002786663966743319e+00
-2.179898122054168413e-03,2.774162735113628979e-03,9.002143656042866482e+00
-8.834708756040981483e-04,3.264539770406223521e-03,9.002603198209602198e+00
-1.516554456441934415e-03,3.601278171381646145e-03,9.001776611194280520e+00
-1.290493663144880350e-03,2.532468722028027603e-03,9.001375322201266016e+00
-1.679033955027788320e-03,3.192409932890241837e-03,9.002396743050232075e+00
-2.074880509481006729e-03,3.660689988242043710e-03,9.002222845161570675e+00
-1.689300610656115000e-03,3.163048036105187751e-03,9.002177298211632817e+00
-1.996680949534436131e-03,3.130267213961081870e-03,9.002300523969401169e+00
-2.233680859099724560e-03,3.515361539334440656e-03,9.002048202792241938e+00
-1.734212812279860077e-03,2.713480162133125387e-03,9.001933913602897519e+00
-1.783608790555709766e-03,3.346930703506404304e-03,9.001649529833379404e+00
-2.276412593538209694e-03,2.894311403658103143e-03,9.002206966746113537e+00
-1.972605468440888181e-03,3.607436421764792251e-03,9.002401148743356174e+00
-1.418472510537593587e-03,3.172182598038613809e-03,9.002484550479985970e+00
-1.735929078364494135e-03,3.079250175003752765e-03,9.002202608133043071e+00
-1.887830385061125844e-03,3.059093485179096260e-03,9.002312333083574813e+00
-2.067620600006100842e-03,3.168779600188190420e-03,9.002237358925727406e+00
-1.965622088637164651e-03,2.887797788650617575e-03,9.001862709089222037e+00
-2.058389931201186785e-03,3.321237773697701713e-03,9.002602411939324867e+00
-1.435475533090634862e-03,3.355637704255847505e-03,9.001558282663220112e+00
-2.021139764405867519e-03,3.664000752534898701e-03,9.002146398825948026e+00
-1.826075794130578057e-03,3.853900677408359388e-03,9.002064206144909875e+00
-1.476055360149728822e-03,3.509834827245487694e-03,9.001947177817916312e+00
-1.935488169470674221e-03,2.957335362208325137e-03,9.001903120722284157e+00
-1.402391427020207399e-03,3.433995260870012674e-03,9.002914637229670447e+00
-1.605176920235392704e-03,3.409740285931541978e-03,9.002283067112690773e+00
-2.553118171032469057e-03,3.185924712295047732e-03,9.002285571852597812e+00
-1.618100722690160240e-03,3.347684767652062219e-03,9.002692953526091557e+00
-1.923161990442867533e-03,2.998344800119071268e-03,9.002147661059135331e+00
-1.636780473870365913e-03,3.211897493870096744e-03,9.002237305141928658e+00
-1.376073633936967600e-03,3.478441043895352282e-03,9.002436474829824675e+00
-1.928426135896369473e-03,3.650544665769526239e-03,9.002030654608297766e+00
-1.848198612741667199e-03,2.961437256193735421e-03,9.002568396884202073e+00
-1.552081393857490752e-03,3.433439532491580279e-03,9.002702821768910013e+00
-1.890322208423574459e-03,3.330181210192869386e-03,9.002347671771564919e+00
-1.277145019169159679e-03,3.723914864749121312e-03,9.001647202157281313e+00
-1.310735623530760166e-03,3.098805813622730870e-03,9.002614336272074524e+00
-1.745954561546951382e-03,3.524868571988973125e-03,9.002348813979402564e+00
-2.260585026462407637e-03,3.383803474020028856e-03,9.001880810217166129e+00
-1.475700771508181271e-03,2.881522116193205307e-03,9.002355135542089215e+00
-1.564898998016086337e-03,3.536278654995351697e-03,9.002076516249740479e+00
-2.542284848386887775e-03,3.299184375341242606e-03,9.002619856062791470e+00
-1.774913788793374509e-03,3.344169368367854150e-03,9.002515217930108449e+00
-1.666734443076359684e-03,2.907506129699626712e-03,9.002137804404032551e+00
-1.484097361192130435e-03,3.207387148915230753e-03,9.001818871753721751e+00
-2.096827854268431060e-03,3.026143223054518234e-03,9.002674117772576423e+00
-1.541261516451880543e-03,3.508021087595199379e-03,9.002109617813431441e+00
-7.131175033928889876e-04,3.158345863477453070e-03,9.001892214539639170e+00
-1.255954185390274844e-03,3.751631315549297692e-03,9.001944760535794288e+00
-1.777474118343654562e-03,3.352693693837195069e-03,9.002378362993935568e+00
-2.095013890173250820e-03,3.341947368674453005e-03,9.002243404165968244e+00
-1.520845211344727579e-03,3.091713929556626824e-03,9.002726525821994841e+00
-1.728457487417030649e-03,3.440978632464839100e-03,9.002524005694651166e+00
-1.058535922930017121e-03,3.966567284115096736e-03,9.002079353795078731e+00
-1.873280516034231359e-03,3.624322152606350000e-03,9.001628714078655946e+00
-1.452837516805211698e-03,3.510980093817595970e-03,9.001984215470168138e+00
-1.623008650978154197e-03,3.083310138876277362e-03,9.002020889387841507e+00
-1.483879891599096650e-03,3.204495786442247609e-03,9.002326025765990281e+00
-9.026098011551035930e-04,2.707141424510577012e-03,9.002486585935175256e+00
-1.652794195078293544e-03,3.738750247832978851e-03,9.002109083347084706e+00
-2.050610127282157056e-03,3.627467062796436558e-03,9.001642154479654323e+00
-1.698559746210391748e-03,2.805146038692320730e-03,9.002651806201999563e+00
-1.654028390369769808e-03,3.526288862260959067e-03,9.002557382118038021e+00
-9.473044103151495284e-04,3.511196943695142712e-03,9.002705597474019328e+00
-1.252130748171941454e-03,2.851308917053196716e-03,9.001993979945801527e+00
-1.828912537452441738e-03,3.461683291563428036e-03,9.003040604919098300e+00
-1.560320997194022691e-03,3.077309674559004869e-03,9.002146923387932986e+00
-1.158081567049236166e-03,3.109135739066383464e-03,9.002734930659896051e+00
-1.547068816375989564e-03,3.141401818857626933e-03,9.001919403073820547e+00
-1.746253863477452428e-03,3.817134885092915431e-03,9.002332602223004798e+00
-2.044279604393783693e-03,3.710813662202727854e-03,9.002367225528168149e+00
-1.341229758252782600e-03,2.944130232744677795e-03,9.001671832424007036e+00
-9.317855959540769645e-04,3.124583605883654667e-03,9.002205415531301824e+00
-1.415385328338902198e-03,3.386307096159643908e-03,9.002158515802557659e+00
-1.468029131364699752e-03,3.308763210950603061e-03,9.002701531747769437e+00
-1.009394582554813029e-03,2.849597181478913648e-03,9.002524279655576223e+00
-1.338622970938808552e-03,3.118255294114886857e-03,9.002197194602654662e+00
-1.055284671411924188e-03,3.376807966316328503e-03,9.001775688913800977e+00
-1.410944635035930438e-03,3.300131263798781849e-03,9.002493801046531630e+00
-1.481381942434309776e-03,3.758707277984202517e-03,9.002108756070466455e+00
-1.928624937130879284e-03,3.601263073288198373e-03,9.002212860727293986e+00
-1.331150483013346028e-03,3.833550910753351446e-03,9.001967996240416880e+00
-6.996416172556620345e-04,3.531642326071347208e-03,9.002149896840480281e+00
-1.328009569991057829e-03,3.133787905593754357e-03,9.001922566684033455e+00
-1.553143934834663774e-03,3.148737313268248558e-03,9.001811273627643217e+00
-1.895717240227540873e-03,3.181198028406787004e-03,9.002191404486715953e+00
-1.325640810940414971e-03,2.810243292013817670e-03,9.001585798548141781e+00
-1.474017526271299101e-03,3.588656162994144187e-03,9.001979216397851147e+00
-1.469874791144981912e-03,3.413543116875852965e-03,9.002255985387609627e+00
-1.049727473734593302e-03,3.289323419536752807e-03,9.002481388002193441e+00
-1.535992321776367834e-03,4.187548371382667813e-03,9.002360159483268731e+00
-1.686808799514042355e-03,4.078657141089095557e-03,9.002617708035243638e+00
-1.327449252078815364e-03,3.449817432706549832e-03,9.002250918938180746e+00
-7.525841251810461282e-04,3.834100316327507165e-03,9.002455038730989401e+00
-1.149524387649785177e-03,4.010734543397714152e-03,9.001906210336223069e+00
-1.662536461236905272e-03,3.061061888142346463e-03,9.001704881427844640e+00
-5.245202378605102588e-04,2.827902943020970099e-03,9.002282824221028434e+00
-1.635654844847071049e-03,3.132894899687172635e-03,9.002076420711230043e+00
-1.050669259850471387e-03,2.910609440739075644e-03,9.002551965279835144e+00
-8.541877698826773162e-04,3.268095036319945690e-03,9.002569106128992971e+00
-1.374798338666909829e-03,3.454500004540948452e-03,9.002041005971333831e+00
-8.831137606431206872e-04,2.710439892429093982e-03,9.003030319348974686e+00
-1.458210163943755204e-03,3.467507419500790323e-03,9.002856583448489047e+00
-1.596066068211101198e-03,3.442793535379140308e-03,9.002043750809630041e+00
-8.432926951872839758e-04,3.793299586225800518e-03,9.002043578065682894e+00
-8.665871498629843699e-04,2.829163303601859789e-03,9.002039511718553655e+00
-1.187768110387725506e-03,3.905486378453514301e-03,9.001775071255206484e+00
-7.893859933529226826e-04,3.347413875304281351e-03,9.002450943354801893e+00
-1.516123626863792291e-03,4.010419821242515274e-03,9.002132223193502369e+00
-1.179491019051240363e-03,3.581837082393236806e-03,9.002064957756575225e+00
-6.613912646931062976e-04,3.472022954934190272e-03,9.002281693948560815e+00
-1.571741494581516347e-03,3.044446814768331927e-03,9.002474341259752322e+00
-1.103624681987635950e-03,3.422756273571351659e-03,9.002169149341609611e+00
-1.210748962678415055e-03,3.378913991903526211e-03,9.002310460687942495e+00
-1.181267756163013449e-03,3.760699747112748563e-03,9.002498342934753595e+00
-1.581064065089186942e-03,3.481643235984916047e-03,9.002214595471084380e+00
-4.114880862363421246e-04,3.438324057538409348e-03,9.002972957586852232e+00
-1.347237485776144397e-03,3.598159379332428395e-03,9.003141036355811977e+00
-1.456656763043958063e-03,3.590249331946337389e-03,9.002625205492817528e+00
-9.814181798310824944e-04,3.316241666799077479e-03,9.001786381950442006e+00
-1.043868301142462192e-03,3.271418106334043896e-03,9.002333445439610671e+00
-4.568144188645353898e-04,2.883723290569113404e-03,9.002085349281989224e+00
-1.034134697297581142e-03,3.222617021715305872e-03,9.002255568131525720e+00
-3.914687683096396099e-04,2.976535531398957594e-03,9.002250564980633030e+00
-1.230138352179149320e-03,2.983857321830022617e-03,9.002384747360363093e+00
-8.299329828856962486e-04,3.794216681401135164e-03,9.002000628236155322e+00
-1.843375030636922865e-03,3.255370955417415373e-03,9.002741979963785113e+00
-1.333003164970626925e-03,3.392035910588431756e-03,9.001822991402718799e+00
-6.969962695040892581e-04,3.301800158565689793e-03,9.002519586353809444e+00
-6.611781199950694408e-04,3.577424737347891567e-03,9.002273525578019076e+00
-7.507820184010082247e-04,3.175799134049400035e-03,9.002199662771809940e+00
-1.545271358964898142e-04,3.685410063104946257e-03,9.002379348946060844e+00
-1.435386551527739578e-03,3.028219583249907535e-03,9.002830588953614210e+00
-9.505843121267497711e-04,3.342746621849192537e-03,9.002236665466320176e+00
-8.075474817940152044e-04,3.963954522763499591e-03,9.002709576552421211e+00
-1.625594136977319198e-03,3.961428818870016411e-03,9.002284865089389854e+00
-7.158192718667960282e-04,3.671263249387876799e-03,9.002417744198037752e+00
-9.823919203465758532e-04,3.188907414878592358e-03,9.001878305312205342e+00
-2.828700080694515270e-04,3.174042495079758188e-03,9.001718495497454953e+00
-4.652548197400464196e-04,3.112788246262161718e-03,9.002321639257107933e+00
-9.309261459267410659e-04,3.149016846423503477e-03,9.002417436773198389e+00
-1.320447624201069939e-03,3.434562941256782097e-03,9.002238493404327357e+00
-8.323553703930105423e-04,3.766704750321159863e-03,9.002174577100030106e+00
-5.366724618418635545e-04,3.795376872640073094e-03,9.002072942281310830e+00
-7.690425505330699242e-04,3.419677989343202287e-03,9.002661571082729353e+00
-9.545672034099028777e-04,3.449601107885693491e-03,9.002673116173857792e+00
-1.116523767621231894e-03,3.504207631683334614e-03,9.002375993446197100e+00
-1.143997545123037534e-03,4.055942257192289048e-03,9.002100156807872011e+00
-7.506642599929422765e-04,3.291207806794364376e-03,9.001886056510702616e+00
-1.177493454320423455e-03,3.648482816794839430e-03,9.002051612235495881e+00
-1.097037838129660001e-03,3.533937395128231365e-03,9.002505331598657179e+00
-4.925822803821466259e-04,3.317132134049784707e-03,9.001955477127609129e+00
-1.326301270496440350e-03,3.965177034582341616e-03,9.001686204865443131e+00
-7.908140247635841221e-04,3.893782220850270075e-03,9.002043135255426876e+00
-5.602215191318477136e-04,3.361119685467031746e-03,9.002960328445485771e+00
-1.264877402261832540e-03,3.340719472891757677e-03,9.002435084801547305e+00
-1.192556511333853729e-03,3.561050819016003087e-03,9.002629386979462467e+00
-8.928683653291676374e-04,3.431227719830186578e-03,9.002270863995377681e+00
-7.374686180971694966e-04,3.169041373694735791e-03,9.002408426578647038e+00
-4.317223081215939380e-04,3.375162145211021720e-03,9.001830153425830261e+00
-1.149754665041409756e-03,3.230930295277221424e-03,9.001836811434019481e+00
-6.537203926133815799e-04,3.349327912870462415e-03,9.001777379943035839e+00
-7.043872797313740271e-04,3.052732148062171306e-03,9.002057845071641751e+00
-9.703087768564781475e-04,3.294745797422978309e-03,9.002233832554997761e+00
-7.742319966070512326e-04,3.533418689982032422e-03,9.002028846228032677e+00
-4.486404850580736096e-04,3.391274781300387779e-03,9.002166778684779658e+00
-9.470623706592309898e-04,3.967700182410821043e-03,9.002143449045087564e+00
-3.042971063243171659e-04,3.857178755641344371e-03,9.001678793621746166e+00
-1.020924774762768140e-03,3.908569205909171417e-03,9.001919919043521290e+00
-8.623716171242061350e-04,3.375912531809383867e-03,9.002740349372034601e+00
-5.733936099642959272e-04,4.666054075070038068e-03,9.001970150180804708e+00
-5.436414130691238087e-04,3.681693693319748606e-03,9.002345856729641937e+00
-3.359077756908283364e-04,3.104457003905113782e-03,9.002325628639553656e+00
-8.648172584500024313e-04,3.414716271839814913e-03,9.002408022094124718e+00
-4.098716616312351709e-04,3.238892248261984914e-03,9.002129448966604386e+00
-6.036422993815831551e-04,4.156369934387486691e-03,9.001850438492926543e+00
-1.026192846868112084e-03,3.711986519089526589e-03,9.002209073590954347e+00
-7.787635195704069053e-04,3.284047784350169023e-03,9.002276493340719554e+00
-9.565031963573568472e-04,3.419597767287067130e-03,9.002656293441459567e+00
-2.200541129936449760e-04,3.726774749980459652e-03,9.002236396416840591e+00
-5.771887988950939220e-04,3.259449810259247484e-03,9.002397095798453819e+00
-1.075304852774676629e-03,3.768151826715018457e-03,9.002343430363687560e+00
-4.801018089093906185e-04,3.511535697431900516e-03,9.002562544812130696e+00
-8.712018356682531793e-04,3.285207472974750135e-03,9.002103360557063283e+00
-7.936447462109665323e-04,3.876724940106745718e-03,9.002808312458054019e+00
-6.421251026323429546e-04,3.362712694197763849e-03,9.002814258407799031e+00
-1.483739149762861595e-03,3.477913233724160263e-03,9.002149506588528638e+00
-4.675645158250124893e-04,3.666725766948035047e-03,9.002574254282226462e+00
-1.189977886676408777e-03,3.119771000004492416e-03,9.002602067242239769e+00
-4.601253120233810673e-04,3.872176544562387548e-03,9.002395773157736869e+00
-1.812885592198968331e-04,3.971872591361228638e-03,9.002200166639040546e+00
-1.417873617438106769e-03,3.367667107638541713e-03,9.002192018420529962e+00
-1.013668054685400643e-03,3.516756440537960500e-03,9.001993537822935210e+00
-7.351261851175441321e-04,4.207392083938081215e-03,9.002563752308077483e+00
-4.861713796562959619e-04,3.209752292760193002e-03,9.002164196360844528e+00
-1.017845131532922436e-03,3.554182127406334962e-03,9.002216609182957185e+00
-9.902212444593862239e-04,3.233644449381590461e-03,9.001927206035370332e+00
-6.339554526289267007e-04,3.729372973886390264e-03,9.002555909809691670e+00
-1.117918607370776149e-03,3.290663108098453461e-03,9.002622857102334564e+00
-8.445296625983481553e-04,4.216984235643735437e-03,9.001476100587519014e+00
-1.067963299465177597e-03,3.309291202539648476e-03,9.002540513952254742e+00
-1.022373897338293546e-03,3.382676242864261947e-03,9.001640326202970499e+00
-7.302569261248827116e-04,3.632505279652496321e-03,9.002229575206936119e+00
-9.500206725108310823e-04,3.633222881264141710e-03,9.002049442524089784e+00
-1.111682091939727220e-03,3.794495883824725805e-03,9.002266125359591697e+00
-9.304156467226679062e-04,3.813594632927339023e-03,9.002267970669571184e+00
-8.736374181795518836e-04,3.655480101949643186e-03,9.002252132279380703e+00
-6.368133161975059664e-04,3.352144769192301910e-03,9.001405864802572765e+00
-5.369854819465253544e-04,3.819898641985051881e-03,9.002535025363723520e+00
-1.203264986760208054e-04,3.353449060652403339e-03,9.002255799132230507e+00
-2.559968488943845620e-04,3.390879269902332110e-03,9.002260106639168313e+00
-9.116336486704217567e-04,3.080658121873750682e-03,9.002393289224805528e+00
-1.139495545743530796e-03,3.136943246834723777e-03,9.002277436481763928e+00
-8.981781253289874414e-04,3.918022241922914164e-03,9.002538170587399691e+00
-3.980919660937663404e-04,3.912397344618195709e-03,9.002495824275307257e+00
-1.760611682425829042e-04,3.885435809161270123e-03,9.002605904919757762e+00
-7.328647208030191146e-04,3.529558810442968726e-03,9.002015456805841254e+00
-9.949387793975492198e-04,3.833482073571526511e-03,9.002643242224323217e+00
-8.913290469213805758e-04,3.119229917063992292e-03,9.002358650584477928e+00
-5.891519977859864272e-04,3.740794670218770650e-03,9.002260836060052895e+00
-1.155877056990197533e-03,3.232642274696320792e-03,9.002149432441910903e+00
-4.172923301838507896e-04,3.554287359161647630e-03,9.002239537654855184e+00
-5.011071623872404663e-04,3.815671652504392178e-03,9.002290498424727616e+00
-8.754890246392687267e-04,2.924664662007447988e-03,9.002374006697825948e+00
-3.516322462509524605e-04,3.946531884553278365e-03,9.002318738167254253e+00
-8.716737118636011614e-04,3.840854939933631244e-03,9.002423150360620241e+00
-7.565391409623908230e-04,3.477072721202739344e-03,9.002039862440025075e+00
-4.808466981592550687e-04,3.829938138302478590e-03,9.002456281478181666e+00
-2.417256542628453786e-04,3.581708546148192063e-03,9.002254885906360471e+00
-2.543346920453031109e-04,3.165441152676595933e-03,9.001775777358686170e+00
-5.306595731902177858e-04,3.449394921564043117e-03,9.002021411960759778e+00
-1.832346484472129457e-04,3.734424990101194684e-03,9.001802267633829402e+00
-9.070706228634398084e-04,3.154110197451777918e-03,9.002261740353901587e+00
-3.490641973703910851e-04,3.245988730623145316e-03,9.002820410811073870e+00
-4.608744976407546734e-04,3.507602340406448978e-03,9.002554400060551743e+00
-8.814138653390968725e-04,3.732630168610081428e-03,9.002322954742606242e+00
-3.646761459634389568e-04,3.721827681237912903e-03,9.001862414695841252e+00
-9.619928318458584185e-04,2.874429128846073093e-03,9.002655411859379342e+00
-9.056274673699414622e-04,3.095111593616626123e-03,9.002646830507561759e+00
-4.666326791188491830e-04,3.770792520733288761e-03,9.002779439363996161e+00
-4.441051073295896375e-04,3.536472525867776547e-03,9.002337375670373731e+00
-4.682348024186828127e-04,3.178130766297963816e-03,9.002571222601297052e+00
-6.671659316103723415e-04,4.039684964961763255e-03,9.002019182991430668e+00
-3.156498299903673821e-04,3.274196793485629250e-03,9.001804037750639864e+00
-9.677151397625247554e-04,3.950703756242888477e-03,9.002676811889251951e+00
-5.542092970396090071e-04,3.335013674154190758e-03,9.002286924516967659e+00
-1.095045850879418576e-03,4.163574380876350171e-03,9.002083090355320394e+00
-7.887650507382199146e-04,3.213274520166580286e-03,9.002379115196541548e+00
-7.913896844486347946e-04,3.839429754186392263e-03,9.002422849434880803e+00
-4.909391494983515476e-04,3.660037639698337369e-03,9.002468693455854876e+00
-2.803626955062058878e-04,3.468652937563032005e-03,9.002391356415177626e+00
-4.387762011523301865e-04,3.311575636799765458e-03,9.002627799256019969e+00
-4.397552826285834669e-04,3.330810851286617608e-03,9.002310063132844320e+00
-8.279465875368370305e-05,3.883565245406822315e-03,9.002550030064947251e+00
1.950298915960878320e-04,3.229651532531436532e-03,9.002124700623635789e+00
-4.788184170911920375e-04,3.696024966414376053e-03,9.002377297013277158e+00
-4.619075256742744082e-04,3.712498540301337364e-03,9.002484044260222973e+00
1.769568698606492543e-04,3.579947167234429420e-03,9.002229406170332737e+00
-3.462834438296067655e-04,3.977064718624003826e-03,9.002203292952680513e+00
-4.638962678254944126e-04,3.530558198679041148e-03,9.002445360958621023e+00
-7.396190214596679805e-04,3.930826757752402603e-03,9.002393690344261401e+00
-7.063002439613204212e-04,3.741423365661815294e-03,9.001833040441201916e+00
4.475393903095158804e-04,4.014506204483290694e-03,9.002257296954141452e+00
-4.247858996529321274e-04,3.559391103008511300e-03,9.002620850835345578e+00
-2.519416554858981030e-05,3.471987839556133111e-03,9.002373240139251109e+00
-4.112876541026921841e-04,3.999341113483479565e-03,9.001730671866102540e+00
-6.259732741211969246e-04,4.289495089351979748e-03,9.002118662869891708e+00
4.723739717375458698e-05,3.706266300293921401e-03,9.002340559777390894e+00
-4.703588471172429823e-04,3.877443582398997033e-03,9.002262232615292348e+00
1.719100172925118767e-04,3.484426569386107810e-03,9.002135922755137187e+00
-1.417686661265719949e-04,3.095250890024749124e-03,9.001522669223509965e+00
2.186323273025982355e-04,4.150893146100272622e-03,9.002141287073389009e+00
-3.031851323087684656e-04,3.820340920701490069e-03,9.001892798178607435e+00
-6.349868691693456900e-04,3.530784999891279936e-03,9.002244886970443005e+00
-3.586954433618624893e-04,3.729922235386988645e-03,9.002433785824820234e+00
4.311007315377202680e-06,3.767885778622889151e-03,9.002112621391967551e+00
-1.043784740243037596e-04,4.159472739246242341e-03,9.002543005035327894e+00
-2.622940967566063006e-04,3.877861856449756842e-03,9.001768708651132656e+00
4.517241209036959873e-06,2.925349417209621283e-03,9.001732852519715777e+00
-4.756345411651006399e-04,3.383921499190479121e-03,9.002390419852584813e+00
-2.526923361232350927e-04,3.975761205390801120e-03,9.001932334995146334e+00
-4.478069963292466730e-04,3.423551367668589956e-03,9.002568131907340288e+00
6.891045740016724271e-04,3.599114124770757574e-03,9.002370434069487004e+00
-7.890662316690146439e-04,4.057251945349242030e-03,9.002069452612834866e+00
3.863319367151145031e-04,3.692710064717242505e-03,9.002620696733160344e+00
-5.545676600281049701e-06,3.699376534500006634e-03,9.002700120710834142e+00
-6.414816561900630033e-06,3.663809658179427702e-03,9.002373652673307802e+00
3.277817991750832860e-04,3.440059167517928000e-03,9.002648622114177712e+00
-5.508797966444031096e-04,3.755135680257003662e-03,9.002703712868246555e+00
-1.471162260231649794e-04,3.464875339946796480e-03,9.002409021337417272e+00
-5.567816869799527496e-04,3.692378445336477830e-03,9.001903648763450505e+00
-1.970945626850324186e-04,3.636192429345343462e-03,9.002137874782658145e+00
-1.732213360161954864e-04,3.895937141271702160e-03,9.002315718642599052e+00
-2.305117979809039595e-04,4.160220544361045020e-03,9.001370141383265633e+00
