gps_lat (deg),gps_lon (deg),gps_alt (m),gps_vN (m/s),gps_vE (m/s),gps_vD (m/s)
3.197962686646357611e+01,1.200236854782044986e+02,4.875471915817930935e+00,-4.988211435416463502e+00,8.748294932869654872e+00,1.121949037873714618e-02
3.197950204667598584e+01,1.200237190725136571e+02,2.940667665581265577e+00,-4.906415459594290596e+00,8.821968205059315338e+00,1.914838881424085065e-02
3.197955621650326563e+01,1.200238225461162074e+02,1.746305199666941810e-01,-4.670355917713913563e+00,8.795687237733277541e+00,1.032206599099818461e-02
3.197960144015493356e+01,1.200237843402128277e+02,-7.236779332237770923e+00,-4.484583207140633299e+00,8.940540741389504831e+00,-1.915100407247496278e-02
3.197948542386810189e+01,1.200236950786734553e+02,-1.013700732593330578e+01,-4.356892901385355898e+00,8.927163967235475894e+00,1.140143199904822824e-01
3.197955977280385653e+01,1.200237714567480793e+02,1.140069935947780166e+01,-4.174626393144434289e+00,9.078127762798736455e+00,3.086505586440030022e-02
3.197950661740493317e+01,1.200237256791925518e+02,1.917871257109916350e+00,-4.049576449600647443e+00,9.107055010866972111e+00,-3.184803525002057045e-02
3.197956438778287236e+01,1.200238534748011290e+02,-2.597852022482246337e+00,-3.936172437195077034e+00,9.188476543449935363e+00,4.496816716034168770e-02
3.197962037374264810e+01,1.200239151798273411e+02,-1.768386799940740439e-01,-3.894068339553784508e+00,9.259626636370946073e+00,5.498419044947659012e-02
3.197957977830439091e+01,1.200238138036033320e+02,8.390385089535880025e-01,-3.732238933985843055e+00,9.309094157561652594e+00,-2.082918828084348584e-02
3.197955339003424768e+01,1.200237717691097146e+02,-7.798274063544546664e+00,-3.527468835030189709e+00,9.375392491617546398e+00,5.769955013190130461e-02
3.197947532782094271e+01,1.200238956685776088e+02,-5.527869229428270081e+00,-3.387467903011399883e+00,9.456219421148066573e+00,1.099025456056914110e-02
3.197954551713888094e+01,1.200238628574093127e+02,2.576242460001378909e+00,-3.214364700255582186e+00,9.550448898811234599e+00,8.612134027420623172e-02
3.197946058304679440e+01,1.200239014981095096e+02,-9.003357424941286880e+00,-3.098959203833342446e+00,9.530122423843041091e+00,8.284095335583130729e-03
3.197951174456447632e+01,1.200238889172658645e+02,3.999659475500288774e+00,-2.982526670311895334e+00,9.542358246375400199e+00,-3.491552227704227546e-02
3.197951321749136611e+01,1.200238599154846639e+02,8.781925618932197253e+00,-2.746221431130189128e+00,9.579234205577163763e+00,-1.271393348383782589e-02
3.197946856376664826e+01,1.200240035267691638e+02,-1.778962473457718518e+00,-2.654580981458989353e+00,9.653793359025149456e+00,8.093363668651754050e-02
3.197944798160149205e+01,1.200238636670820540e+02,1.528737797716424929e+00,-2.528230593925941516e+00,9.725255033712267405e+00,-5.969580788546817625e-03
3.197952770805699174e+01,1.200239734444548390e+02,-6.551458772642419603e+00,-2.336877866905922030e+00,9.738560251086644470e+00,3.930848309001114260e-02
3.197951080116567368e+01,1.200238708445185125e+02,3.982398077414957549e-01,-2.238473292045033869e+00,9.752406136848499330e+00,3.029067951961604555e-02
3.197942979522806439e+01,1.200238726586459563e+02,6.454582475720873624e+00,-2.039611988182441493e+00,9.781398630241955772e+00,-7.404478455260052328e-02
3.197960409920785452e+01,1.200239489430646245e+02,-8.714534400599511788e-01,-1.821736293734339984e+00,9.756123686366828807e+00,3.232498486930781428e-02
3.197950804260850077e+01,1.200239198407701480e+02,1.016628021777367152e+01,-1.708073784091014957e+00,9.757732414066975224e+00,-6.700987558585865325e-03
3.197946616147313037e+01,1.200238577845694294e+02,-4.977085173998654355e+00,-1.614384604681008639e+00,9.796636127746269906e+00,-2.264836683829790989e-02
3.197944034471652586e+01,1.200239866552381613e+02,-7.091472494842292917e+00,-1.415973758718473308e+00,9.871021648869486853e+00,1.831481713493683444e-03
3.197946557307517068e+01,1.200239801696387474e+02,-6.723279413880207223e+00,-1.256982988244247368e+00,9.997689494690526146e+00,6.723542259147162470e-02
3.197959019616607534e+01,1.200240151237117061e+02,1.759192500735803577e+00,-1.125184639694677635e+00,9.973038532258271971e+00,2.633780621362212873e-02
3.197943677037315169e+01,1.200240382394747058e+02,4.604386443312543875e+00,-9.523463218088731308e-01,9.970885693102127689e+00,6.770870103658417627e-02
3.197956117634065976e+01,1.200240074094683536e+02,2.693563714381268959e+00,-7.704168115717654475e-01,9.954422777623225471e+00,-5.233063491425335445e-02
3.197950813469038778e+01,1.200240732466207589e+02,3.916672847124968548e+00,-5.919204562739892594e-01,9.951125430809534933e+00,1.784391277231697857e-04
3.197945575151219444e+01,1.200240212727763094e+02,1.776857839551187368e+00,-4.225705484522953581e-01,1.002944495801222580e+01,6.768218829387868951e-02
3.197946683393765355e+01,1.200240637934682439e+02,-3.310760778204327348e+00,-3.464515421146182605e-01,1.014568078241161686e+01,5.714706120429931258e-02
3.197943972669078860e+01,1.200240975738445144e+02,2.415391709432036738e+00,-6.269647569661535025e-02,9.956277416501082556e+00,3.676846345158409773e-02
3.197947328057139416e+01,1.200240868171376434e+02,5.596617488829535247e+00,-3.558838846287602775e-02,9.994354152934779023e+00,3.910249176732814858e-02
3.197952440750276892e+01,1.200241788927507258e+02,4.257248265435382151e-01,3.449294022165640128e-02,9.964714978733038464e+00,3.531069303027042222e-02
3.197950233837243772e+01,1.200240656435697275e+02,-8.764915316695441660e+00,-4.923794500595204959e-02,9.956339890115485147e+00,2.851395079609713237e-02
3.197949714387600650e+01,1.200241385625227650e+02,7.543423542266277870e+00,-6.622367507468097936e-02,9.954335353218752402e+00,7.694127680403154215e-03
3.197956799208294854e+01,1.200240257753557529e+02,8.907914806436599164e+00,5.784013368631450019e-02,9.976682913439578471e+00,2.825930932343500082e-02
3.197942740258547190e+01,1.200240419148656343e+02,-1.234826804857083848e+00,-2.367479368118135738e-02,9.990288973568230091e+00,-2.881432975990487477e-02
3.197950110028084225e+01,1.200240910804194954e+02,-8.406873636311360087e+00,5.687470428204411538e-02,1.001225682919492499e+01,-4.050883129219276513e-02
3.197957090662914226e+01,1.200241218349551673e+02,1.005881525819593669e+01,-1.598788581538880191e-02,1.011819689892074159e+01,-6.193118442985539804e-03
3.197949135078567906e+01,1.200241979539239594e+02,1.111137096146824987e+01,3.475773154099855156e-02,1.008275169989365239e+01,-1.087511370489282758e-01
3.197948118787954996e+01,1.200241389685302096e+02,-1.024716629284723624e+01,1.331456014907779484e-02,1.000655008600701912e+01,8.600263530608659446e-02
3.197943659298336527e+01,1.200241244287339697e+02,1.077213844039851764e+00,4.212648935318238919e-02,9.946674875828350082e+00,1.300418945373127411e-02
3.197940015035921846e+01,1.200241114540556140e+02,3.377661757410765464e+00,-5.109761097905436353e-03,9.984918989385516142e+00,3.633052562213381215e-02
3.197948543924815823e+01,1.200241907826855225e+02,9.865280097414929728e+00,4.406908430848241465e-02,9.936004690288022800e+00,-3.053735291559208156e-02
3.197952040439780674e+01,1.200242606833246555e+02,-1.614360880411090715e+00,-2.762987245762323074e-02,9.972327348851155904e+00,2.425700137297494285e-02
3.197943320613946483e+01,1.200242291503183480e+02,5.436815625797161822e+00,7.527469964347653641e-02,1.002534251633919027e+01,-4.214681670920027157e-02
3.197938453316991314e+01,1.200241438352453685e+02,-6.526722111906600787e+00,1.155663693188395819e-01,9.975546761582897659e+00,-9.650897433170912976e-02
3.197952708012347856e+01,1.200243113932656200e+02,-8.887589056518033770e-01,-3.847216247928635091e-02,1.008263299194719842e+01,7.926307233113778772e-03
3.197954443329922114e+01,1.200242677578930142e+02,6.202179384182751498e+00,5.347448602037407905e-02,9.956175295022571703e+00,5.529465130937462336e-02
3.197950154406150602e+01,1.200242869907285979e+02,-6.126857148012907039e+00,3.473123784213794085e-02,1.008619894221610735e+01,1.323389639723901445e-02
3.197948928751025832e+01,1.200241706402160560e+02,8.777529647287648729e+00,-7.104473101956206016e-02,1.001209597137695972e+01,2.478345974186189904e-02
3.197940183141691151e+01,1.200242412846045994e+02,4.032684711015433798e+00,9.855211787951442814e-02,9.977316163494988288e+00,2.217730882195256131e-02
3.197967702117448852e+01,1.200242539845835665e+02,1.115169700906636763e+01,2.251763493925232340e-02,9.965820859697664957e+00,-1.981591036053624577e-02
3.197955279594586742e+01,1.200243239500038044e+02,-1.766391684983000365e+00,-5.675885258761392826e-02,1.005644097307483875e+01,4.065880860309410705e-02
3.197955799615787598e+01,1.200242711405230267e+02,-1.428010675917689021e+01,1.155445474135646938e-01,9.980414181400810492e+00,-3.003579299949097475e-02
3.197947480216902250e+01,1.200243738192411485e+02,-1.056818974350773210e+00,-2.991179809179622673e-02,9.982672660263775199e+00,-4.186648675738546821e-02
3.197944106941353581e+01,1.200243031213362599e+02,1.070017876512588906e+01,-6.172536516260258843e-02,1.009398732885234296e+01,2.899550817751193887e-02
3.197947588065846247e+01,1.200243353729887446e+02,-1.775153464640512713e+00,6.460931691659442533e-02,9.851812918899273797e+00,-1.052624834558865208e-03
3.197950522730906897e+01,1.200242782492602061e+02,-2.260109334175997375e+01,-7.103684986648035708e-03,1.000518185644339297e+01,1.564337526519573446e-02
3.197950411265212267e+01,1.200243837590803793e+02,8.554989277065439879e+00,-5.462315563540334762e-02,9.994061340072187605e+00,1.992074560661772145e-02
3.197952416642915452e+01,1.200243915689959948e+02,3.955341575425513234e+00,-6.329482674570575951e-02,9.962517985981218516e+00,-2.754634566757829459e-02
3.197945994654854474e+01,1.200244604469784804e+02,-3.537105498103116918e-01,-3.620948627256886238e-02,9.978456345539017391e+00,5.662818882972502771e-02
3.197942859077302913e+01,1.200244981760295389e+02,-2.043945987279436327e+00,-1.494254690902342350e-02,9.977631477007056660e+00,-9.888539847526273130e-03
3.197955993013508191e+01,1.200243897347376389e+02,-3.136669419361599598e+00,5.862334425169686558e-02,9.984771831212546189e+00,-5.279242746889130367e-02
3.197957060917200778e+01,1.200244201907706696e+02,-2.165063717764095230e+00,-7.280969771050342654e-02,1.002553045987896496e+01,-9.221351702359917649e-03
3.197944530407534103e+01,1.200244090533829819e+02,-4.125789379650687039e+00,-1.362105956848937670e-02,1.000631040470498334e+01,-1.046086313190104922e-01
3.197957324691428838e+01,1.200244595880809868e+02,7.609050474101611172e+00,-7.694544608329681457e-02,9.908426241739689999e+00,-3.993549673303436326e-02
3.197948467248519577e+01,1.200244418277971903e+02,-2.063251749700377502e+00,2.127145169467192093e-02,9.968829320258354443e+00,8.547204320190711357e-02
3.197950240272512090e+01,1.200244308369193789e+02,4.542968824379378212e+00,-6.300915954839268751e-02,1.008742396802945507e+01,1.768754561573519096e-02
3.197949636958750830e+01,1.200243384364141548e+02,8.536896573446369985e+00,-5.308076676915766262e-02,9.984271510680409634e+00,5.517741001946011720e-02
3.197950609914182962e+01,1.200244830074829565e+02,1.126474446471118362e+01,-3.205382448287085601e-02,9.944299413899395645e+00,1.012251007524527097e-01
3.197953942523762905e+01,1.200244843212660015e+02,-4.515760550658217909e+00,3.255299069400673095e-02,9.964376482045830485e+00,1.730569666720561603e-02
3.197944873766087781e+01,1.200244953273049617e+02,-9.794362997777550373e-01,2.429581923581320552e-02,1.008433846118993316e+01,3.092230299387741660e-02
3.197944170826521315e+01,1.200246356786990134e+02,8.855918405864967369e+00,-9.243325031276844114e-03,1.001454352795300196e+01,-5.170462632674084624e-02
3.197950853544476857e+01,1.200245059489099617e+02,4.571673918794703972e+00,-2.058495984551662016e-03,9.954041813485597245e+00,-8.089868140182568390e-02
3.197957784144628945e+01,1.200245833609791646e+02,-1.418622379383991827e+01,4.491531171309563752e-03,1.003145951247160461e+01,4.038512107222320957e-02
3.197955939605569853e+01,1.200244968431503452e+02,6.111223832898658337e+00,-1.030682164908101710e-02,1.002571075980478632e+01,1.117258206283830782e-02
3.197950727772839841e+01,1.200245136382291520e+02,-7.519300615435734692e+00,1.400896800973571539e-03,1.003106028559488472e+01,-8.832993898713161970e-03
3.197948705126193758e+01,1.200245591667280678e+02,1.867043523652536408e+01,-4.655052707885365404e-02,9.958448955210503328e+00,-5.327691297150936173e-02
3.197944461447163533e+01,1.200246410573758311e+02,2.630562399359406278e+00,-1.049296087435871994e-02,9.957431443165935647e+00,1.118838691684297636e-02
3.197947527725899519e+01,1.200246657134964181e+02,8.029688470443934634e+00,-1.392937478162323446e-02,1.002334080014341566e+01,1.032540533618956230e-01
3.197953142069732380e+01,1.200246053367375225e+02,-6.224026317621084381e+00,-3.255303566441205328e-03,9.887403658208079094e+00,1.925072859496051655e-02
3.197956204611065800e+01,1.200246534803209784e+02,-2.353771756059935161e+00,-4.068601587816941811e-02,1.001356071453158592e+01,6.745943426989300939e-02
3.197952753899171441e+01,1.200245534655795012e+02,2.916343680835536745e+00,-3.145190775982629333e-02,1.000579061813736814e+01,5.810388116913735301e-02
3.197943871733933818e+01,1.200246171101597383e+02,1.829792921563598185e+00,-6.232800165755580241e-02,9.986800007652673727e+00,-1.736467791591465859e-02
3.197954613194806583e+01,1.200246288679130657e+02,7.023577833474814902e+00,-8.651583687365171915e-02,1.001916784716957665e+01,4.781125765586322074e-02
3.197950255403461384e+01,1.200246008523104280e+02,-3.686022441315729203e+00,1.114225001602857324e-03,1.001570379039618963e+01,-1.102150448958380720e-02
3.197951123625743008e+01,1.200246387418773111e+02,2.545577800178877026e-01,3.532205341872367982e-02,9.962577287793765279e+00,4.077860566141150445e-02
3.197950549655744368e+01,1.200246051755261192e+02,-1.657220370838628831e+00,3.737877024846429641e-02,1.007399372545327942e+01,-4.875111816702678430e-02
3.197948534996035264e+01,1.200246236888948062e+02,-1.564036363371258842e+00,-1.478856997711658523e-02,1.002515823315223820e+01,-1.833456872410279756e-02
3.197946575676280290e+01,1.200247280995335046e+02,-1.162292440459267695e+01,3.814037841923233890e-02,1.002964228111725120e+01,-1.480519426817488750e-02
3.197956025408232961e+01,1.200247615669038908e+02,5.328162557678005840e+00,-8.560312636657596563e-02,9.955244424238665957e+00,-5.834377440079927674e-02
3.197954719026551018e+01,1.200247185701766028e+02,1.090790259409127749e+01,-5.377979561652197760e-02,1.009840229486107788e+01,-9.478244984780961890e-03
3.197952162196112269e+01,1.200247766005613670e+02,5.791613704258742779e+00,-3.520255423063261419e-02,9.992264527537150443e+00,-4.685713638274145720e-02
3.197955498967936450e+01,1.200247121042292378e+02,-4.933134969748939613e-01,-9.085189188952321263e-04,9.934274630994671895e+00,1.510984333504153919e-03
3.197948141476905448e+01,1.200247688332320877e+02,8.751767113777587426e+00,4.787776560996777342e-02,9.976358496102214701e+00,-7.463983463183199163e-02
3.197946884831831227e+01,1.200247590010674941e+02,7.195388809422358811e+00,1.676557960031134151e-02,1.001960508832739905e+01,-2.462049703956981778e-02
3.197947172974968311e+01,1.200248204782543553e+02,1.945657976143676748e+00,-2.188572179553038496e-02,1.002679026264892670e+01,-4.687381448902522979e-02
3.197955953892735792e+01,1.200248358949095717e+02,7.527400076246878236e+00,1.662123776330107494e-01,1.005559314365555501e+01,-9.529297299321295989e-03
3.197950803644931739e+01,1.200247686845259381e+02,8.380483197336278778e+00,-3.597923463674249089e-02,9.950400369559012859e+00,5.568484462047244149e-02
3.197945450799507583e+01,1.200248667478057030e+02,-1.167838760774013807e+01,3.192584374521497542e-02,9.960206196183511551e+00,3.362938162606934900e-02
3.197942166922726059e+01,1.200247871121473651e+02,1.907114969604517318e+00,1.932577018995676986e-03,1.002987480079105787e+01,-9.745312398286765099e-02
3.197953709657577193e+01,1.200248352912796008e+02,-6.646524453767469254e+00,-6.006357816996564514e-03,1.003054917239376209e+01,-8.253334220925295783e-02
3.197944806158983155e+01,1.200248222768740050e+02,3.362034783676461358e-01,3.663128409412799019e-02,9.930620112403930833e+00,-1.062127871341342128e-03
3.197949324709995977e+01,1.200248096993870490e+02,5.912840247509721259e+00,-2.831583895973971074e-02,1.003178392007767172e+01,3.525217077417855394e-02
3.197949370855072360e+01,1.200249005588202209e+02,-3.653228835923221229e+00,4.928915686014542774e-02,9.909211571740902613e+00,-4.141965662827459815e-02
3.197949418962706147e+01,1.200248665982353771e+02,1.165286097192766945e+01,3.352176344107953704e-02,1.002992541740460908e+01,5.156223398705209876e-02
3.197954081198804843e+01,1.200248925636110329e+02,-2.863127846952618349e-01,3.398793418346004319e-02,1.006857520687493768e+01,-2.255510056694684171e-02
3.197953120203760946e+01,1.200248953856790735e+02,3.221185531261467450e+00,3.278770165106425355e-02,1.003816547052436547e+01,-2.900025046897198450e-02
3.197955571926845053e+01,1.200249239718257002e+02,-6.162158372865082612e+00,-8.053967219190943938e-02,9.994381792582384350e+00,-1.749921874259200219e-02
3.197956398232688002e+01,1.200249173664976752e+02,1.307402638658016869e+01,-3.194531204732660445e-02,9.984228938766975148e+00,5.333412003127260652e-03
3.197956704053082078e+01,1.200248601983969650e+02,-1.251199802550358342e+00,-9.282670334322961920e-04,9.970540006739986083e+00,-2.836423472343982746e-03
3.197939020622613526e+01,1.200249046707395166e+02,1.030440884950599667e+01,-6.425373480545960858e-02,9.992163888939064265e+00,1.018745821602342200e-01
3.197950726137403876e+01,1.200249398256100477e+02,7.118223850034996580e+00,-3.127631098506718048e-03,1.003835695875831213e+01,5.963770452743514389e-02
3.197954597460788406e+01,1.200250090744924307e+02,9.597057482959096220e+00,5.923300966763445086e-02,1.000572046361201473e+01,3.988797235602785200e-03
3.197943934989930526e+01,1.200249346580563383e+02,3.267656411638247160e+00,-4.801361689449724392e-03,1.006245941119156306e+01,2.267983061999471334e-02
3.197958577578620520e+01,1.200248737911399246e+02,5.289523971050081208e+00,-2.500356043230710090e-02,1.000597300164179515e+01,-6.049735478513103282e-02
3.197953052822343878e+01,1.200250158833322445e+02,2.720361593152509805e+00,-2.621587441627147488e-03,9.892299063257043557e+00,-2.072041596098078350e-02
3.197946499202952708e+01,1.200250561698258025e+02,-3.487351903968699762e+00,5.747270650014300701e-03,9.992267916035936892e+00,-1.999618586155649247e-02
3.197952047077666293e+01,1.200250398266566663e+02,7.014459972619000894e+00,-4.337829907075239910e-02,1.007834549893803633e+01,-2.844107450751880064e-03
3.197947715296860594e+01,1.200250310669270988e+02,-1.221269416045601375e+01,-5.528261301321180099e-02,9.978307846792070279e+00,-4.369409060207158496e-02
3.197949859962289665e+01,1.200249747128114990e+02,1.017163595208984894e+01,-1.436777272809703840e-02,1.005724818173024815e+01,-1.456824035538558694e-02
3.197955144707463049e+01,1.200250191865972056e+02,6.708127321286834643e+00,2.298155916631605677e-02,1.001910185167976053e+01,-5.574372578120265383e-03
3.197958012811433548e+01,1.200251166748246590e+02,-4.289395474452444290e+00,-7.761290211416957407e-03,9.980970014201083984e+00,-1.572028936042021638e-02
3.197939095829866574e+01,1.200249885032006318e+02,2.549269068559020024e+00,-6.197101580489940142e-02,9.958662793497584431e+00,4.857458022900552896e-02
3.197943994129843048e+01,1.200249429919072099e+02,4.679865989849632868e+00,2.775760028269676216e-02,9.989829023683956422e+00,-9.219842377253263666e-02
3.197954002613369795e+01,1.200251152396063929e+02,3.701218520921027988e+00,2.791174270854619721e-02,9.966888394382232619e+00,9.556424157190827884e-02
3.197953147860667400e+01,1.200250343232843164e+02,-1.507581721623637527e+01,6.402638607288634043e-02,1.004795551848893531e+01,7.160640657492712419e-03
3.197954923259380422e+01,1.200251113786509620e+02,3.246245279354392999e+00,-7.614362335580343588e-02,9.961132937862602788e+00,-1.116209346098990564e-02
3.197950357853712333e+01,1.200251606784045180e+02,-5.351232726337416423e+00,2.419233407811389666e-02,9.972338869973421893e+00,9.135454993153784009e-02
3.197948179970308402e+01,1.200251613329067624e+02,9.177959456104749503e-01,-3.345239749634509180e-02,1.001583184737143739e+01,-4.764317604489584634e-02
3.197956401351265754e+01,1.200252477974513425e+02,4.941029002580981100e+00,9.977276734544293646e-03,9.970331492704023191e+00,4.142958841854681162e-02
3.197950999495391500e+01,1.200251168282838563e+02,1.085518251576261806e+00,-1.685367684774649044e-01,9.986007479506397999e+00,1.038302240684300416e-02
3.197956683696300573e+01,1.200251453530452892e+02,2.286010308317847350e+00,-4.009686437482422039e-01,9.951989752343473938e+00,-1.797556106587765851e-02
3.197954649885755529e+01,1.200250982175549979e+02,1.839414136962600033e+00,-4.492524792362684316e-01,9.964306319413916313e+00,-5.189705950612760743e-02
3.197943666750283143e+01,1.200252437518487625e+02,-1.624153002837399162e+00,-6.206376763068794933e-01,9.948873290186153184e+00,6.096245138673698355e-02
3.197943823020214893e+01,1.200250984900855542e+02,1.062635713510608149e+01,-7.825725702393215855e-01,1.000282591806256960e+01,-3.826433068136673998e-02
3.197948929198612689e+01,1.200252122597604227e+02,-1.823400388854816967e+01,-9.384888139437603805e-01,9.944027456950149002e+00,-1.037359303031626656e-01
3.197956055250211094e+01,1.200251874815773903e+02,-7.430491585692937662e+00,-1.061854305370222074e+00,9.913900676996101780e+00,-2.206772110910925483e-02
3.197950234480411424e+01,1.200252567112983400e+02,4.927635673513217185e+00,-1.318144115282606554e+00,9.929370580560803461e+00,-3.070857323616707144e-02
3.197945695096568741e+01,1.200252050794711352e+02,5.641186735557937482e+00,-1.566635668692643257e+00,9.800199707565035112e+00,4.734947631849660034e-03
3.197946281740512831e+01,1.200253236614173034e+02,8.021730511727286128e+00,-1.576785721433614063e+00,9.896153653898611680e+00,1.120439787048912450e-01
3.197947150145832751e+01,1.200251726430743275e+02,9.930778284153721103e+00,-1.812320698571773026e+00,9.758769175878004631e+00,-6.303628395103000326e-02
3.197945568331941502e+01,1.200252433894602007e+02,-1.672481024847744413e+00,-1.810706790688525247e+00,9.900114064076456444e+00,-4.119362179280940117e-02
3.197948856517299632e+01,1.200252656610768298e+02,3.828964504913757061e+00,-2.023766987225091629e+00,9.694979179477716258e+00,2.482433263220691286e-02
3.197952671762095633e+01,1.200252345303576647e+02,-7.903648790080691988e+00,-2.114499729042035980e+00,9.817579465671684602e+00,-6.045537184782737161e-02
3.197953025715220576e+01,1.200253056819418163e+02,2.945270634504871143e+00,-2.364712540540549579e+00,9.704256169064246151e+00,4.899193429572815117e-02
3.197953942233343838e+01,1.200252850487515843e+02,-4.150018179585177158e+00,-2.460416809594667686e+00,9.698389786942614776e+00,1.680118808260913296e-02
3.197950435146536918e+01,1.200253050419483287e+02,6.539910096754446123e+00,-2.513756867800950978e+00,9.602931722366641054e+00,-1.328958744799206039e-02
3.197943758560814942e+01,1.200253635731459809e+02,-2.022095597664213784e+01,-2.925411778325979206e+00,9.608171504267888352e+00,5.605632248421235642e-02
3.197947539332771427e+01,1.200253084325330093e+02,8.246646691890957559e-01,-2.976313906513294416e+00,9.633638951528917360e+00,-1.176661219098927005e-03
3.197951120680361825e+01,1.200254178414777044e+02,-7.182504755012318221e+00,-3.138783268349640387e+00,9.464655338971679654e+00,8.069518138865001966e-02
3.197947465288134694e+01,1.200254237255403353e+02,5.967334969889452889e-01,-3.272091729983163777e+00,9.519062683666621894e+00,4.245898986494957977e-02
3.197945058391452022e+01,1.200254006741372876e+02,1.119292121453688083e+01,-3.341604062173439527e+00,9.410817044324934599e+00,-6.018226240390864984e-03
3.197950810018577528e+01,1.200253326918553967e+02,-3.220654025349808158e+00,-3.467577953324283424e+00,9.414554221303465198e+00,-8.146601208872933375e-02
3.197945521638294153e+01,1.200252478221886747e+02,-1.639403680564041066e+00,-3.673001131532822150e+00,9.248561320847796807e+00,-4.769223586318663971e-02
3.197945206053059763e+01,1.200253901646132988e+02,-1.782473300808783634e+00,-3.887248868181648831e+00,9.237804345061954692e+00,-2.522533911703521425e-02
3.197945181857305386e+01,1.200254492295957505e+02,-5.834088343356073736e+00,-3.931653231532536541e+00,9.158525376168958232e+00,4.139978415735073858e-02
3.197948025189194254e+01,1.200253953854545017e+02,-1.872068474531380389e+01,-4.161051383278279836e+00,9.028342679356155642e+00,8.511622651402914186e-03
3.197949963192905898e+01,1.200254290290587278e+02,2.737825607849007081e+00,-4.339879942769436560e+00,9.030923572507877140e+00,4.374348669188960446e-03
3.197954454188376516e+01,1.200253822689868883e+02,6.572423086863626196e+00,-4.395185016254004040e+00,8.922420180154874814e+00,6.706864457699418525e-02
3.197953788922132645e+01,1.200254013802342712e+02,-3.045891282266934397e+00,-4.504026171079707375e+00,8.853576522922766756e+00,2.253423828962298689e-02
3.197942440424352739e+01,1.200254639304063460e+02,6.104343095759973359e+00,-4.638392585761881293e+00,8.827272278079911771e+00,-2.325844911037567436e-02
3.197939763891066534e+01,1.200255324772827379e+02,-1.017282297000961044e+01,-4.822325611639447729e+00,8.817976934183210602e+00,-4.021655382446510940e-02
3.197939367246436504e+01,1.200254240942175272e+02,5.720284103481113824e+00,-4.915700042458243324e+00,8.680541579538235908e+00,-4.906086713611094302e-02
3.197939560956979577e+01,1.200254596886226608e+02,1.176429515073619569e+01,-5.081298635608358261e+00,8.677838532643770364e+00,1.114753584387918189e-02
3.197950864285245487e+01,1.200254099700719053e+02,1.656141492507892110e+01,-5.231164124849693842e+00,8.516661367853100018e+00,-6.728598101023294809e-02
3.197946629582676437e+01,1.200255323255030930e+02,2.996873158782611846e+00,-5.419920869801166496e+00,8.459332409097175542e+00,6.226081133020688191e-02
3.197939246306221150e+01,1.200254579649701299e+02,-7.221683870564790553e+00,-5.568046797399508918e+00,8.352574835031179035e+00,2.709823503438542778e-05
3.197935367299805520e+01,1.200254821920102444e+02,-1.119095164900229733e+01,-5.619924540353363973e+00,8.229448986475977890e+00,-7.207860602786483883e-02
3.197940550488421252e+01,1.200254916066041204e+02,1.455438480746145125e+01,-5.727612364433285030e+00,8.205088183819983172e+00,-4.831487133292333702e-02
3.197945836961651267e+01,1.200254929259791652e+02,2.559731799560692522e+00,-5.889807034053517576e+00,8.132248483151453655e+00,2.024143458175389418e-02
3.197936732975578522e+01,1.200255353782383310e+02,7.615948044445634224e+00,-5.997491105931264777e+00,8.045361276900603542e+00,-3.228143493750802121e-03
3.197934743791852341e+01,1.200255154244829470e+02,-9.939410795350832828e+00,-6.190556719818654408e+00,7.916831946936919273e+00,1.657273191269804588e-03
3.197934505236021252e+01,1.200255058317665799e+02,5.423769617956997191e-01,-6.291355145907955304e+00,7.747437493528996022e+00,1.173477814288984532e-02
3.197942766149353844e+01,1.200256505591640774e+02,-3.189631981144245731e+00,-6.423760027944164896e+00,7.659894471895705159e+00,7.612558866147275949e-02
3.197940886281208961e+01,1.200255509268661314e+02,9.471569141909981226e+00,-6.535654907770672928e+00,7.588013899351753189e+00,-8.249145346884682872e-02
3.197933463473514593e+01,1.200255670077623762e+02,4.311776825653405254e+00,-6.629986171672730855e+00,7.581010499140863779e+00,-3.924814422108674483e-02
3.197933932981782945e+01,1.200256384901660169e+02,-3.950323511312372027e+00,-6.731479226130596238e+00,7.331546192194506872e+00,3.064323177412411545e-02
3.197937123919369284e+01,1.200255859718359943e+02,-5.924315708315640805e+00,-6.935534339184471264e+00,7.321347361312562363e+00,-1.121200258670290162e-01
3.197929773580741042e+01,1.200255626161103066e+02,5.143452209405331210e+00,-6.939109928029571606e+00,7.229473590050127463e+00,-6.717135947009932051e-02
3.197931317711704580e+01,1.200255198080049581e+02,-1.363069228884436157e+01,-7.100542610637317509e+00,7.064928094894861843e+00,1.787385602828503450e-02
3.197937584099935293e+01,1.200256257674881937e+02,-3.380227252035005847e+00,-7.236264656884719315e+00,6.909414802691823176e+00,1.810225198340287625e-02
3.197932390955283211e+01,1.200256228232400986e+02,-6.113691837218471647e+00,-7.242951008167735516e+00,6.823586773413296669e+00,2.704659793169446672e-02
3.197934906591374116e+01,1.200256173122663625e+02,-1.149214407650741876e+01,-7.448364881946997862e+00,6.766948245649793137e+00,4.920487988192830120e-02
3.197925576583753227e+01,1.200255294478950390e+02,1.261031115748475706e+00,-7.469779601289538995e+00,6.619233099016351041e+00,7.260958285525152822e-02
3.197933839737979156e+01,1.200256278076060568e+02,4.499806798420175724e+00,-7.607552077782137268e+00,6.510888018956508816e+00,-6.478163584325329072e-02
