ref_gyro_x (deg/s),ref_gyro_y (deg/s),ref_gyro_z (deg/s)
-3.487947753408528629e-03,7.158778573919066758e-04,-8.997776850865077947e+00
-3.488926986523804754e-03,7.103983559815579222e-04,-8.997776937596025704e+00
-3.489897611641936803e-03,7.049173220966349542e-04,-8.997777024351188757e+00
-3.490859626363012908e-03,6.994347692592190130e-04,-8.997777111130353944e+00
-3.491813028308354654e-03,6.939507109951550392e-04,-8.997777197933304549e+00
-3.492757815120533117e-03,6.884651608340179542e-04,-8.997777284759829186e+00
-3.493693984463370171e-03,6.829781323090797001e-04,-8.997777371609714692e+00
-3.494621534021943692e-03,6.774896389572758471e-04,-8.997777458482744350e+00
-3.495540461502594058e-03,6.719996943191713316e-04,-8.997777545378705000e+00
-3.496450764632934131e-03,6.665083119389287984e-04,-8.997777632297381700e+00
-3.497352441161846216e-03,6.610155053642733638e-04,-8.997777719238559513e+00
-3.498245488859494639e-03,6.555212881464605231e-04,-8.997777806202023498e+00
-3.499129905517330951e-03,6.500256738402417815e-04,-8.997777893187562270e+00
-3.500005688948093063e-03,6.445286760038322366e-04,-8.997777980194959113e+00
-3.500872836985823022e-03,6.390303081988763173e-04,-8.997778067223999088e+00
-3.501731347485854441e-03,6.335305839904140654e-04,-8.997778154274465479e+00
-3.502581218324835911e-03,6.280295169468490431e-04,-8.997778241346148675e+00
-3.503422447400726236e-03,6.225271206399136384e-04,-8.997778328438828410e+00
-3.504255032632802233e-03,6.170234086446361055e-04,-8.997778415552293296e+00
-3.505078971961661776e-03,6.115183945393069549e-04,-8.997778502686326618e+00
-3.505894263349232029e-03,6.060120919054453421e-04,-8.997778589840715213e+00
-3.506700904778774653e-03,6.005045143277660006e-04,-8.997778677015240589e+00
-3.507498894254887974e-03,5.949956753941453057e-04,-8.997778764209693136e+00
-3.508288229803510020e-03,5.894855886955876643e-04,-8.997778851423850810e+00
-3.509068909471933697e-03,5.839742678261927722e-04,-8.997778938657505776e+00
-3.509840931328801154e-03,5.784617263831214615e-04,-8.997779025910437767e+00
-3.510604293464111153e-03,5.729479779665615485e-04,-8.997779113182431843e+00
-3.511358993989226011e-03,5.674330361796958494e-04,-8.997779200473274841e+00
-3.512105031036875935e-03,5.619169146286673777e-04,-8.997779287782748270e+00
-3.512842402761161623e-03,5.563996269225463843e-04,-8.997779375110638966e+00
-3.513571107337560336e-03,5.508811866732964222e-04,-8.997779462456730215e+00
-3.514291142962934142e-03,5.453616074957412779e-04,-8.997779549820810630e+00
-3.515002507855522103e-03,5.398409030075306024e-04,-8.997779637202659941e+00
-3.515705200254962397e-03,5.343190868291071687e-04,-8.997779724602063212e+00
-3.516399218422281911e-03,5.287961725836728272e-04,-8.997779812018807277e+00
-3.517084560639907077e-03,5.232721738971545704e-04,-8.997779899452671870e+00
-3.517761225211669084e-03,5.177471043981721156e-04,-8.997779986903445604e+00
-3.518429210462804737e-03,5.122209777180027762e-04,-8.997780074370913539e+00
-3.519088514739961669e-03,5.066938074905489361e-04,-8.997780161854855407e+00
-3.519739136411204842e-03,5.011656073523040053e-04,-8.997780249355056270e+00
-3.520381073866019582e-03,4.956363909423190271e-04,-8.997780336871304740e+00
-3.521014325515308546e-03,4.901061719021681997e-04,-8.997780424403376998e+00
-3.521638889791410803e-03,4.845749638759167303e-04,-8.997780511951063431e+00
-3.522254765148090123e-03,4.790427805100856522e-04,-8.997780599514149102e+00
-3.522861950060548857e-03,4.735096354536194618e-04,-8.997780687092411966e+00
-3.523460443025427501e-03,4.679755423578509902e-04,-8.997780774685640637e+00
-3.524050242560810772e-03,4.624405148764695818e-04,-8.997780862293614845e+00
-3.524631347206228036e-03,4.569045666654855870e-04,-8.997780949916121429e+00
-3.525203755522658949e-03,4.513677113831977275e-04,-8.997781037552945449e+00
-3.525767466092540828e-03,4.458299626901595400e-04,-8.997781125203868413e+00
-3.526322477519760849e-03,4.402913342491448991e-04,-8.997781212868675382e+00
-3.526868788429677725e-03,4.347518397251148945e-04,-8.997781300547147865e+00
-3.527406397469103928e-03,4.292114927851838958e-04,-8.997781388239070921e+00
-3.527935303306327808e-03,4.236703070985861587e-04,-8.997781475944227836e+00
-3.528455504631102316e-03,4.181282963366414560e-04,-8.997781563662403670e+00
-3.528967000154660180e-03,4.125854741727221723e-04,-8.997781651393379931e+00
-3.529469788609709141e-03,4.070418542822188800e-04,-8.997781739136939905e+00
-3.529963868750437151e-03,4.014974503425070007e-04,-8.997781826892872203e+00
-3.530449239352517581e-03,3.959522760329127066e-04,-8.997781914660953007e+00
-3.530925899213109651e-03,3.904063450346799608e-04,-8.997782002440969151e+00
-3.531393847150864507e-03,3.848596710309358775e-04,-8.997782090232703922e+00
-3.531853082005923915e-03,3.793122677066572738e-04,-8.997782178035942380e+00
-3.532303602639927202e-03,3.737641487486370595e-04,-8.997782265850466032e+00
-3.532745407936009954e-03,3.682153278454505731e-04,-8.997782353676056388e+00
-3.533178496798813559e-03,3.626658186874212662e-04,-8.997782441512500284e+00
-3.533602868154482168e-03,3.571156349665876358e-04,-8.997782529359581005e+00
-3.534018520950662698e-03,3.515647903766687464e-04,-8.997782617217076506e+00
-3.534425454156517842e-03,3.460132986130311076e-04,-8.997782705084775401e+00
-3.534823666762717826e-03,3.404611733726544136e-04,-8.997782792962459197e+00
-3.535213157781451690e-03,3.349084283540980952e-04,-8.997782880849912956e+00
-3.535593926246423813e-03,3.293550772574671136e-04,-8.997782968746914634e+00
-3.535965971212856520e-03,3.238011337843786750e-04,-8.997783056653251066e+00
-3.536329291757496582e-03,3.182466116379279700e-04,-8.997783144568707314e+00
-3.536683886978615222e-03,3.126915245226546719e-04,-8.997783232493063110e+00
-3.537029755996010712e-03,3.071358861445090010e-04,-8.997783320426103515e+00
-3.537366897951007075e-03,3.015797102108178974e-04,-8.997783408367608260e+00
-3.537695312006464924e-03,2.960230104302514109e-04,-8.997783496317364182e+00
-3.538014997346771925e-03,2.904658005127884945e-04,-8.997783584275152791e+00
-3.538325953177855806e-03,2.849080941696834480e-04,-8.997783672240755592e+00
-3.538628178727179583e-03,2.793499051134321997e-04,-8.997783760213957649e+00
-3.538921673243744601e-03,2.737912470577379912e-04,-8.997783848194542244e+00
-3.539206435998097037e-03,2.682321337174785260e-04,-8.997783936182290887e+00
-3.539482466282320525e-03,2.626725788086706789e-04,-8.997784024176985085e+00
-3.539749763410050040e-03,2.571125960484381325e-04,-8.997784112178409899e+00
-3.540008326716461914e-03,2.515521991549766285e-04,-8.997784200186348613e+00
-3.540258155558281654e-03,2.459914018475201406e-04,-8.997784288200584513e+00
-3.540499249313788701e-03,2.404302178463076436e-04,-8.997784376220899105e+00
-3.540731607382806463e-03,2.348686608725486632e-04,-8.997784464247072123e+00
-3.540955229186720961e-03,2.293067446483898009e-04,-8.997784552278890402e+00
-3.541170114168462179e-03,2.237444828968804462e-04,-8.997784640316137228e+00
-3.541376261792525751e-03,2.181818893419394645e-04,-8.997784728358594108e+00
-3.541573671544956912e-03,2.126189777083209909e-04,-8.997784816406042552e+00
-3.541762342933365681e-03,2.070557617215805751e-04,-8.997784904458267619e+00
-3.541942275486918180e-03,2.014922551080414366e-04,-8.997784992515050817e+00
-3.542113468756340981e-03,1.959284715947606911e-04,-8.997785080576173655e+00
-3.542275922313926299e-03,1.903644249094950088e-04,-8.997785168641419418e+00
-3.542429635753527230e-03,1.848001287806674646e-04,-8.997785256710573165e+00
-3.542574608690563388e-03,1.792355969373330879e-04,-8.997785344783414629e+00
-3.542710840762016561e-03,1.736708431091451709e-04,-8.997785432859728871e+00
-3.542838331626438526e-03,1.681058810263215224e-04,-8.997785520939297399e+00
-3.542957080963944974e-03,1.625407244196103976e-04,-8.997785609021903497e+00
-3.543067088476221579e-03,1.569753870202567514e-04,-8.997785697107326897e+00
-3.543168353886524437e-03,1.514098825599683579e-04,-8.997785785195356212e+00
-3.543260876939675723e-03,1.458442247708817657e-04,-8.997785873285765845e+00
-3.543344657402069334e-03,1.402784273854183977e-04,-8.097785961378349384e+00
-3.543412588210427105e-03,1.352691017795230237e-04,-7.287786040668923881e+00
-3.543467674477202619e-03,1.307606298747906732e-04,-6.558786112037242155e+00
-3.543512351016723898e-03,1.267029475439982009e-04,-5.902686176275195429e+00
-3.543548590620479704e-03,1.230509913395938385e-04,-5.312196234095578617e+00
-3.543577991773036104e-03,1.197641999749138667e-04,-4.780755286139975802e+00
-3.543601849711933583e-03,1.168060652382989678e-04,-4.302458432985853065e+00
-3.543621213994122606e-03,1.141437275102016933e-04,-3.871991265152970652e+00
-3.543636935131185776e-03,1.117476115056717007e-04,-3.484570814109137604e+00
-3.543649702369184792e-03,1.095910982799809839e-04,-3.135892408175398494e+00
-3.543660074294795702e-03,1.076502299150617215e-04,-2.822081842840706845e+00
-3.543668503630105319e-03,1.059034436507434539e-04,-2.539652334045132243e+00
-3.543675357319693835e-03,1.043313325397203842e-04,-2.285465776134743887e+00
-3.543680932804074875e-03,1.029164299909419295e-04,-2.056697874021009564e+00
-3.543685471203698433e-03,1.016430158250306601e-04,-1.850806762124253435e+00
-3.543689168000269552e-03,1.004969416996127061e-04,-1.665504761422769597e+00
-3.543692181690593322e-03,9.946547397420012237e-05,-1.498732960797026337e+00
-3.543694640797977625e-03,9.853715227549868358e-05,-1.348638340239445288e+00
-3.543696649553081720e-03,9.770166219663899967e-05,-1.213553181743207254e+00
-3.543698292496796822e-03,9.694972071950027097e-05,-1.091976539102176069e+00
-3.543699638209886395e-03,9.627297308971580951e-05,-9.825575607308293380e-01
-3.543700742335135524e-03,9.566390000044463539e-05,-8.840804802021977604e-01
-3.543701650026319025e-03,9.511573405504862491e-05,-7.954511077320088885e-01
-3.543702397932796226e-03,9.462238458151438322e-05,-7.156846725144179189e-01
-3.543703015807868079e-03,9.417836996397840334e-05,-6.438948808241647948e-01
-3.543703527812288711e-03,9.377875674003139197e-05,-5.792840683085150877e-01
-3.543703953570800924e-03,9.341910478751653537e-05,-5.211343370500086669e-01
-3.543704309028508029e-03,9.309541799207864175e-05,-4.687995789229308929e-01
-3.543704607145115384e-03,9.280409984753821119e-05,-4.216982966141388234e-01
-3.543704858457722828e-03,9.254191349592374137e-05,-3.793071425418036435e-01
-3.543705071537158000e-03,9.230594576327721447e-05,-3.411551038822797643e-01
-3.543705253357984190e-03,9.209357479171079706e-05,-3.068182690942860558e-01
-3.543705409598568463e-03,9.190244090814209750e-05,-2.759151177906694064e-01
-3.543705544884469000e-03,9.173042040606338671e-05,-2.481022816229920824e-01
-3.543705662985855744e-03,9.157560194906913878e-05,-2.230707290776602070e-01
-3.543705766977687816e-03,9.143626533398596689e-05,-2.005423317924391602e-01
-3.543705859369692887e-03,9.131086237764704039e-05,-1.802667742413179008e-01
-3.543705942211859174e-03,9.119799971497151924e-05,-1.620187724508863891e-01
-3.543706017180071801e-03,9.109642331720948876e-05,-1.455955708450757669e-01
-3.543706085645663504e-03,9.100500455835162125e-05,-1.308146894054238174e-01
-3.543706148731876407e-03,9.092272767488972641e-05,-1.175118961153147623e-01
-3.543706207359770613e-03,9.084867847958465702e-05,-1.055393821597943038e-01
-3.543706262285501677e-03,9.078203420386344138e-05,-9.476411960540356838e-02
-3.543706314130650511e-03,9.072205435596339125e-05,-8.506638331202959202e-02
-3.543706363406878574e-03,9.066807249325982844e-05,-7.633842065357068774e-02
-3.543706410535998625e-03,9.061948881736267992e-05,-6.848325426653537051e-02
-3.543706455866305841e-03,9.057576350969892488e-05,-6.141360452378127194e-02
-3.543706499685886184e-03,9.053641073353210788e-05,-5.505091976088027222e-02
-3.543706542233456686e-03,9.050099323578840622e-05,-4.932450347984706357e-02
-3.543706583707212539e-03,9.046911748868791776e-05,-4.417072883249487103e-02
-3.543706624272035741e-03,9.044042931721732340e-05,-3.953233165545559646e-02
-3.543706664065400525e-03,9.041460996386006604e-05,-3.535777420169795154e-02
-3.543706703202180279e-03,9.039137254684292576e-05,-3.160067249889376290e-02
-3.543706741778592309e-03,9.037045887256680622e-05,-2.821928097194770571e-02
-3.543706779875428325e-03,9.035163656678358148e-05,-2.517602860327394776e-02
-3.543706817560694691e-03,9.033469649267106575e-05,-2.243710147704526883e-02
-3.543706854891792105e-03,9.031945042708343580e-05,-1.997206706901717005e-02
-3.543706891917288489e-03,9.030572896918649759e-05,-1.775353610736958229e-02
-3.543706928678402174e-03,9.029337965822911466e-05,-1.575685824746446070e-02
-3.543706965210201894e-03,9.028226527953033106e-05,-1.395984817912756040e-02
-3.543707001542609897e-03,9.027226233987874877e-05,-1.234253912320205579e-02
-3.543707037701228097e-03,9.026325969538019015e-05,-1.088696097844681250e-02
-3.543707073708021998e-03,9.025515731653030872e-05,-9.576940653744802148e-03
-3.543707109581889676e-03,9.024786517677237910e-05,-8.397922367090701959e-03
-3.543707145339132763e-03,9.024130225220574556e-05,-7.336805914679721784e-03
-3.543707180993851090e-03,9.023539562131787045e-05,-6.381801113087550922e-03
-3.543707216558272290e-03,9.023007965474790762e-05,-5.522296797232309137e-03
-3.543707252043025013e-03,9.022529528606965490e-05,-4.748742918540301353e-03
-3.543707287457370948e-03,9.022098935549809377e-05,-4.052544433295206076e-03
-3.543707322809402146e-03,9.021711401922745703e-05,-3.425965802152331537e-03
-3.543707358106195845e-03,9.021362621783160279e-05,-2.862045039701457960e-03
-3.543707393353969295e-03,9.021048719782727985e-05,-2.354516359073383081e-03
-3.543707428558178635e-03,9.020766208107887092e-05,-1.897740552085829500e-03
-3.543707463723632951e-03,9.020511947726318747e-05,-1.486642331374743008e-03
-3.543707498854572341e-03,9.020283113508880009e-05,-1.116653938312479367e-03
-3.543707533954745977e-03,9.020077162839511503e-05,-7.836643901341550133e-04
-3.543707569027470215e-03,9.019891807363491587e-05,-4.839738023513765375e-04
-3.543707604075684112e-03,9.019724987561751573e-05,-2.142522789245898673e-04
-3.543707639101995824e-03,9.019574849867078551e-05,2.849708658180516305e-05
-3.543707674108722942e-03,9.019439726068820978e-05,2.469715099598463956e-04
-3.543707709097929787e-03,9.019318114777442885e-05,4.435984854223693104e-04
-3.543707744071447358e-03,9.019208664742440367e-05,6.205627577609255799e-04
-3.543707779030915404e-03,9.019110159838250270e-05,7.798305972879125084e-04
-3.543707813977794129e-03,9.019021505551974040e-05,9.231716472844858591e-04
-3.543707848913384140e-03,9.018941716821792507e-05,1.052178586703687987e-03
-3.543707883838853340e-03,9.018869907092386768e-05,1.168284826603255147e-03
-3.543707918755240396e-03,9.018805278463570959e-05,1.272780436935150652e-03
-3.543707953663478155e-03,9.018747112825390442e-05,1.366826480656141646e-03
-3.543707988564400151e-03,9.018694763878842401e-05,1.451467914427319143e-03
-3.543708023458755785e-03,9.018647649954718325e-05,1.527645199243663886e-03
-3.543708058347211191e-03,9.018605247550907954e-05,1.596204750000659390e-03
-3.543708093230366150e-03,9.018567085515486576e-05,1.657908340104239297e-03
-3.543708128108762328e-03,9.018532739811559455e-05,1.713441565619746578e-03
-3.543708162982878076e-03,9.018501828806011725e-05,1.763421463005988192e-03
-3.543708197853150110e-03,9.018474009029115086e-05,1.808403365075889535e-03
-3.543708232719965275e-03,9.018448971357935582e-05,1.848887071361086107e-03
-3.543708267583674416e-03,9.018426437582005312e-05,1.885322401440047042e-03
-3.543708302444588485e-03,9.018406157311744330e-05,1.918114192933396533e-03
-3.543708337302990674e-03,9.018387905196746169e-05,1.947626799699694964e-03
-3.543708372159132085e-03,9.018371478421362980e-05,1.974188140211648700e-03
-3.543708407013243869e-03,9.018356694451756458e-05,1.998093341094690951e-03
-3.543708441865528989e-03,9.018343389007222764e-05,2.019608016311713258e-03
-3.543708476716168291e-03,9.018331414235297304e-05,2.038971218429317268e-03
-3.543708511565328741e-03,9.018320637068799486e-05,2.056398094757445026e-03
-3.543708546413159959e-03,9.018310937747146296e-05,2.072082277875043985e-03
-3.543708581259793784e-03,9.018302208485945426e-05,2.086198037103166938e-03
-3.543708616105352080e-03,9.018294352279053526e-05,2.098902214830761833e-03
-3.543708650949939799e-03,9.018287281821094721e-05,2.110335969207881128e-03
-3.543708685793656686e-03,9.018280918537205381e-05,2.120626342569571689e-03
-3.543708720636590346e-03,9.018275191709972192e-05,2.129887673017377085e-03
-3.543708755478816239e-03,9.018270037693808412e-05,2.138222864842686134e-03
-3.543708790320407222e-03,9.018265399207429293e-05,2.145724531907747343e-03
-3.543708825161427049e-03,9.018261224698047459e-05,2.152476026688586192e-03
-3.543708860001932096e-03,9.018257467767923472e-05,2.158552366413624048e-03
-3.543708894841974839e-03,9.018254086659115013e-05,2.164021066588442139e-03
-3.543708929681599080e-03,9.018251043789401761e-05,2.168942891168061746e-03
-3.543708964520849922e-03,9.018248305334920409e-05,2.173372527712002372e-03
-3.543708999359761625e-03,9.018245840854220274e-05,2.177359195023832392e-03
-3.543709034198371920e-03,9.018243622949889216e-05,2.180947190026762475e-03
-3.543709069036705961e-03,9.018241626964368526e-05,2.184176379951683310e-03
-3.543709103874794104e-03,9.018239830705664681e-05,2.187082645306394606e-03
-3.543709138712661504e-03,9.018238214201178531e-05,2.189698278547917709e-03
-3.543709173550328977e-03,9.018236759475388290e-05,2.192052342887571090e-03
-3.543709208387815605e-03,9.018235450350425451e-05,2.194170995215542850e-03
-3.543709243225142205e-03,9.018234272266362856e-05,2.196077776732999805e-03
-3.543709278062322221e-03,9.018233212118969265e-05,2.197793874520994652e-03
-3.543709312899370398e-03,9.018232258114611927e-05,2.199338356952471821e-03
-3.543709347736301047e-03,9.018231399639007142e-05,2.200728385563084383e-03
-3.543709382573125011e-03,9.018230627139336303e-05,2.201979405734917628e-03
-3.543709417409853131e-03,9.018229932017888379e-05,2.203105318311851177e-03
-3.543709452246494081e-03,9.018229306536976739e-05,2.204118634053373309e-03
-3.543709487083057837e-03,9.018228743732411689e-05,2.205030612643025471e-03
-3.543709521919551769e-03,9.018228237336682032e-05,2.205851387795995395e-03
-3.543709556755981951e-03,9.018227781708781443e-05,2.206590079855950005e-03
-3.543709591592354886e-03,9.018227371772037605e-05,2.207254897132192393e-03
-3.543709626428677515e-03,9.018227002957301367e-05,2.207853227103092047e-03
-3.543709661264953740e-03,9.018226671152276559e-05,2.208391718499183847e-03
-3.543709696101187898e-03,9.018226372656045842e-05,2.208876355177948926e-03
-3.543709730937383891e-03,9.018226104137816814e-05,2.209312522611119045e-03
-3.543709765773546058e-03,9.018225862599653917e-05,2.209705067723254698e-03
-3.543709800609677434e-03,9.018225645343720621e-05,2.210058352746458767e-03
-3.543709835445781921e-03,9.018225449941607349e-05,2.210376303689624237e-03
-3.543709870281859520e-03,9.018225274208042279e-05,2.210662453960755228e-03
-3.543709905117916736e-03,9.018225116176185093e-05,2.210919983627053931e-03
-3.543709939953952701e-03,9.018224974075911759e-05,2.211151754749005223e-03
-3.543709974789969585e-03,9.018224846313987184e-05,2.211360343181043367e-03
-3.543710009625969989e-03,9.018224731456591942e-05,2.211548067192159201e-03
-3.543710044461956515e-03,9.018224628213273371e-05,2.211717013224444306e-03
-3.543710079297927428e-03,9.018224535422466053e-05,2.211869059075783316e-03
-3.543710114133886632e-03,9.018224452039061434e-05,2.212005894764268715e-03
-3.543710148969834127e-03,9.018224377122442301e-05,2.212129041306188249e-03
-3.543710183805772514e-03,9.018224309825795260e-05,2.212239867616196728e-03
-3.543710218641700493e-03,9.018224249387114561e-05,2.212339605717485082e-03
-3.543710253477621967e-03,9.018224195120579990e-05,2.212429364430926106e-03
-3.543710288313533900e-03,9.018224146408970157e-05,2.212510141695304793e-03
-3.543710323149438027e-03,9.018224102696922829e-05,2.212582835655526377e-03
-3.543710357985338250e-03,9.018224063484462239e-05,2.212648254642006918e-03
-3.543710392821231535e-03,9.018224028321510316e-05,2.212707126152120389e-03
-3.543710427657118748e-03,9.018223996803141943e-05,2.212760104933502673e-03
-3.543710462493001624e-03,9.018223968564884941e-05,2.212807780259029057e-03
-3.543710497328880164e-03,9.018223943278776285e-05,2.212850682474282529e-03
-3.543710532164753499e-03,9.018223920649582302e-05,2.212889288890291899e-03
-3.543710567000625099e-03,9.018223900411663973e-05,2.212924029086980448e-03
-3.543710601836491062e-03,9.018223882325811062e-05,2.212955289686281864e-03
-3.543710636672354856e-03,9.018223866176898885e-05,2.212983418647933558e-03
-3.543710671508215615e-03,9.018223851771196777e-05,2.213008729135700417e-03
-3.543710706344072904e-03,9.018223838934341988e-05,2.213031502996970750e-03
-3.543710741179928892e-03,9.018223827509587345e-05,2.213051993894394470e-03
-3.543710776015781844e-03,9.018223817355613871e-05,2.213070430124356412e-03
-3.543710810851632628e-03,9.018223808345424901e-05,2.213087017153603057e-03
-3.543710845687479943e-03,9.018223800364448723e-05,2.213101939902204982e-03
-3.543710880523326823e-03,9.018223793309926013e-05,2.213115364798226656e-03
-3.543710915359172403e-03,9.018223787089160194e-05,2.213127441626926064e-03
-3.543710950195014513e-03,9.018223781618903514e-05,2.213138305195036255e-03
-3.543710985030854455e-03,9.018223776823929960e-05,2.213148076828614936e-03
-3.543711019866694831e-03,9.018223772636733038e-05,2.213156865721116300e-03
-3.543711054702532171e-03,9.018223768996558125e-05,2.213164770146647514e-03
-3.543711089538368643e-03,9.018223765848802089e-05,2.213171878551905159e-03
-3.543711124374204682e-03,9.018223763144048351e-05,2.213178270538916897e-03
-3.543711159210037251e-03,9.018223760838080434e-05,2.213184017749507144e-03
-3.543711194045869387e-03,9.018223758891074238e-05,2.213189184661318743e-03
-3.543711228881700221e-03,9.018223757267154869e-05,2.213193829304228172e-03
-3.543711263717530622e-03,9.018223755933904681e-05,2.213198003905127078e-03
-3.543711298553358854e-03,9.018223754862357859e-05,2.213201755468215039e-03
-3.543711333389186219e-03,9.018223754026246893e-05,2.213205126297273194e-03
-3.543711368225012717e-03,9.018223753402116426e-05,2.213208154465705780e-03
-3.543711403060837480e-03,9.018223752968718805e-05,2.213210874239574574e-03
-3.543711437896661810e-03,9.018223752707014084e-05,2.213213316458335564e-03
-3.543711472732484404e-03,9.018223752599690266e-05,2.213215508877499748e-03
-3.543711507568306131e-03,9.018223752631487206e-05,2.213217476477026633e-03
-3.543711542404127859e-03,9.018223752788391589e-05,2.213219241738879559e-03
-3.543711577239946550e-03,9.018223753057978459e-05,2.213220824896827178e-03
-3.543711612075766976e-03,9.018223753428909772e-05,2.213222244161258852e-03
-3.543711646911584367e-03,9.018223753891121421e-05,2.213223515921525827e-03
-3.543711681747402191e-03,9.018223754435319083e-05,2.213224654928045571e-03
-3.543711716583216979e-03,9.018223755053483728e-05,2.213225674456192806e-03
-3.543711751419032635e-03,9.018223755738217031e-05,2.213226586453803484e-03
-3.543711786254846556e-03,9.018223756482752216e-05,2.213227401673931432e-03
-3.543711821090659176e-03,9.018223757281108551e-05,2.213228129794325705e-03
-3.543711855926472663e-03,9.018223758127936855e-05,2.213228779524959583e-03
-3.543711890762283549e-03,9.018223759018511362e-05,2.213229358704808195e-03
-3.543711925598093566e-03,9.018223759948271645e-05,2.213229874388950719e-03
-3.543711960433903151e-03,9.018223760913444682e-05,2.213230332926957762e-03
-3.543711995269711867e-03,9.018223761910405172e-05,2.213230740033442570e-03
-3.543712030105518850e-03,9.018223762936006217e-05,2.213231100851556672e-03
-3.543712064941325832e-03,9.018223763987260840e-05,2.213231420010138614e-03
-3.543712099777131513e-03,9.018223765061804127e-05,2.213231701675139398e-03
-3.543712134612936326e-03,9.018223766157123437e-05,2.213231949595918790e-03
-3.543712169448741140e-03,9.018223767271325484e-05,2.213232167146898625e-03
-3.543712204284543352e-03,9.018223768402363835e-05,2.213232357365058859e-03
-3.543712239120346431e-03,9.018223769548671818e-05,2.213232522983680541e-03
-3.543712273956148209e-03,9.018223770708669209e-05,2.213232666462718653e-03
-3.543712308791947384e-03,9.018223771880942480e-05,2.213232790016130512e-03
-3.543712343627748295e-03,9.018223773064387098e-05,2.213232895636479351e-03
-3.543712378463547037e-03,9.018223774257746745e-05,2.213232985117070690e-03
-3.543712413299344912e-03,9.018223775460079521e-05,2.213233060071881711e-03
-3.543712448135140185e-03,9.018223776670592602e-05,2.213233121953487887e-03
-3.543712482970937192e-03,9.018223777888345442e-05,2.213233172069211958e-03
-3.543712517806732465e-03,9.018223779112550641e-05,2.213233211595641396e-03
-3.543712552642527304e-03,9.018223780342735215e-05,2.213233241591704321e-03
-3.543712587478320408e-03,9.018223781578273038e-05,2.213233263010440030e-03
-3.543712622314112645e-03,9.018223782818531205e-05,2.213233276709579075e-03
-3.543712657149904448e-03,9.018223784063036735e-05,2.213233283461080777e-03
-3.543712691985694951e-03,9.018223785311477918e-05,2.213233283959710560e-03
-3.543712726821485019e-03,9.018223786563379061e-05,2.213233278830754273e-03
-3.543712761657274220e-03,9.018223787818429812e-05,2.213233268636970955e-03
-3.543712796493062121e-03,9.018223789076313041e-05,2.213233253884843484e-03
-3.543712831328849587e-03,9.018223790336715685e-05,2.213233235030205148e-03
-3.543712866164636620e-03,9.018223791599316549e-05,2.213233212483308506e-03
-3.543712901000421918e-03,9.018223792863966554e-05,2.213233186613377743e-03
-3.543712935836206349e-03,9.018223794130505783e-05,2.213233157752716920e-03
-3.543712970671990346e-03,9.018223795398775668e-05,2.213233126200399737e-03
-3.543713005507772608e-03,9.018223796668459083e-05,2.213233092225591093e-03
-3.543713040343554003e-03,9.018223797939564157e-05,2.213233056070539918e-03
-3.543713075179336265e-03,9.018223799211922841e-05,2.213233017953269727e-03
-3.543713110015115925e-03,9.018223800485387410e-05,2.213232978070004634e-03
-3.543713144850896019e-03,9.018223801759793880e-05,2.213232936597342090e-03
-3.543713179686674378e-03,9.018223803034986397e-05,2.213232893694222232e-03
-3.543713214522451870e-03,9.018223804310969026e-05,2.213232849503691223e-03
-3.543713249358228928e-03,9.018223805587734991e-05,2.213232804154489398e-03
-3.543713284194004685e-03,9.018223806865133859e-05,2.213232757762484144e-03
-3.543713319029780009e-03,9.018223808143158854e-05,2.213232710431955758e-03
-3.543713353865554465e-03,9.018223809421656832e-05,2.213232662256756685e-03
-3.543713388701327620e-03,9.018223810700627793e-05,2.213232613321353646e-03
-3.543713423537099474e-03,9.018223811980070382e-05,2.213232563701766995e-03
-3.543713458372871761e-03,9.018223813259826035e-05,2.213232513466415526e-03
-3.543713493208641447e-03,9.018223814539900172e-05,2.213232462676874984e-03
-3.543713528044411566e-03,9.018223815820287372e-05,2.213232411388564146e-03
-3.543713562880181252e-03,9.018223817100988991e-05,2.213232359651360649e-03
-3.543713597715948769e-03,9.018223818382003674e-05,2.213232307510153499e-03
-3.543713632551716286e-03,9.018223819663176921e-05,2.213232255005342236e-03
-3.543713667387482068e-03,9.018223820944508732e-05,2.213232202173288834e-03
-3.543713702223247851e-03,9.018223822226156317e-05,2.213232149046716248e-03
-3.543713737059012332e-03,9.018223823507957046e-05,2.213232095655076181e-03
-3.543713771894775946e-03,9.018223824789919050e-05,2.213232042024876507e-03
-3.543713806730538693e-03,9.018223826071879699e-05,2.213231988179971844e-03
-3.543713841566301006e-03,9.018223827353997557e-05,2.213231934141832429e-03
-3.543713876402061584e-03,9.018223828636271269e-05,2.213231879929783083e-03
-3.543713911237821729e-03,9.018223829918544981e-05,2.213231825561214408e-03
-3.543713946073581440e-03,9.018223831200977258e-05,2.213231771051777513e-03
-3.543713980909339849e-03,9.018223832483568099e-05,2.213231716415559654e-03
-3.543714015745096958e-03,9.018223833766157585e-05,2.213231661665239058e-03
-3.543714050580853633e-03,9.018223835048747071e-05,2.213231606812225433e-03
-3.543714085416609441e-03,9.018223836331493767e-05,2.213231551866787911e-03
-3.543714120252364815e-03,9.018223837614243172e-05,2.213231496838169964e-03
-3.543714155088118888e-03,9.018223838896989868e-05,2.213231441734688724e-03
-3.543714189923871660e-03,9.018223840179895128e-05,2.213231386563829957e-03
-3.543714224759624432e-03,9.018223841462797677e-05,2.213231331332332196e-03
