ref_accel_x (m/s^2),ref_accel_y (m/s^2),ref_accel_z (m/s^2)
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
0.000000000000000000e+00,7.824090972280668211e-04,9.793581034978508626e+00
