ref_gps_lat (deg),ref_gps_lon (deg),ref_gps_alt (m),ref_gps_vN (m/s),ref_gps_vE (m/s),ref_gps_vD (m/s)
3.150640874229177157e+01,1.204046609122291613e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150641188578147478e+01,1.204046571384607773e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150641502927118154e+01,1.204046533646922654e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150641817276088830e+01,1.204046495909236540e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150642131625059505e+01,1.204046458171548863e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150642445974029471e+01,1.204046420433860050e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150642760322999791e+01,1.204046382696170099e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150643074671969046e+01,1.204046344958478585e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150643389020939011e+01,1.204046307220786076e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150643703369908977e+01,1.204046269483092146e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150644017718878587e+01,1.204046231745397080e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150644332067847841e+01,1.204046194007700734e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150644646416817096e+01,1.204046156270002967e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150644960765785640e+01,1.204046118532304064e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150645275114754540e+01,1.204046080794604023e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150645589463723084e+01,1.204046043056902704e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150645903812691628e+01,1.204046005319199963e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150646218161660528e+01,1.204045967581495802e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150646532510628361e+01,1.204045929843790645e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150646846859596550e+01,1.204045892106084068e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150647161208564384e+01,1.204045854368376354e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150647475557531862e+01,1.204045816630667360e+02,0.000000000000000000e+00,3.485445085749973249e+00,-3.584922949551554439e+00,0.000000000000000000e+00
3.150647789906499341e+01,1.204045778892957088e+02,0.000000000000000000e+00,3.485265835245764166e+00,-3.585097217324614949e+00,0.000000000000000000e+00
3.150648103899502317e+01,1.204045741114923516e+02,0.000000000000000000e+00,3.473595883257070582e+00,-3.596405377570719430e+00,0.000000000000000000e+00
3.150648416107663152e+01,1.204045703136063565e+02,0.000000000000000000e+00,3.443979637977734765e+00,-3.624776441822972206e+00,0.000000000000000000e+00
3.150648725072469958e+01,1.204045664797759230e+02,0.000000000000000000e+00,3.402240983403434171e+00,-3.663980934837145931e+00,0.000000000000000000e+00
3.150649030086529123e+01,1.204045626030935665e+02,0.000000000000000000e+00,3.356901581947346003e+00,-3.705564972999321416e+00,0.000000000000000000e+00
3.150649330991594965e+01,1.204045586829079895e+02,0.000000000000000000e+00,3.311436314774145018e+00,-3.746250062822165550e+00,0.000000000000000000e+00
3.150649627837158562e+01,1.204045547207798279e+02,0.000000000000000000e+00,3.267110656570924920e+00,-3.784968686491442469e+00,0.000000000000000000e+00
3.150649920747462929e+01,1.204045507189471209e+02,0.000000000000000000e+00,3.224366092747652512e+00,-3.821447801545808431e+00,0.000000000000000000e+00
3.150650209871822582e+01,1.204045466797775106e+02,0.000000000000000000e+00,3.183335264627431549e+00,-3.855694048155202225e+00,0.000000000000000000e+00
3.150650495365959358e+01,1.204045426055781860e+02,0.000000000000000000e+00,3.144034302449380647e+00,-3.887807647636607022e+00,0.000000000000000000e+00
3.150650777384933221e+01,1.204045384985348761e+02,0.000000000000000000e+00,3.106434900174320557e+00,-3.917915544135555983e+00,0.000000000000000000e+00
3.150651056080435453e+01,1.204045343606971983e+02,0.000000000000000000e+00,3.070491522737089696e+00,-3.946147717559457924e+00,0.000000000000000000e+00
3.150651331599727101e+01,1.204045301939798804e+02,0.000000000000000000e+00,3.036151847909755563e+00,-3.972629098775045442e+00,0.000000000000000000e+00
3.150651604085226154e+01,1.204045260001696391e+02,0.000000000000000000e+00,3.003360919579976418e+00,-3.997477102716133768e+00,0.000000000000000000e+00
3.150651873674348735e+01,1.204045217809333508e+02,0.000000000000000000e+00,2.972062919199185860e+00,-4.020801164484668178e+00,0.000000000000000000e+00
3.150652140499473575e+01,1.204045175378264361e+02,0.000000000000000000e+00,2.942202014308721303e+00,-4.042702970414442376e+00,0.000000000000000000e+00
3.150652404687959063e+01,1.204045132723007754e+02,0.000000000000000000e+00,2.913722831424193416e+00,-4.063276911759452936e+00,0.000000000000000000e+00
3.150652666362197252e+01,1.204045089857120701e+02,0.000000000000000000e+00,2.886570760980789796e+00,-4.082610591502799480e+00,0.000000000000000000e+00
3.150652925639696278e+01,1.204045046793268767e+02,0.000000000000000000e+00,2.860692175330918019e+00,-4.100785324544618859e+00,0.000000000000000000e+00
3.150653182633170246e+01,1.204045003543289596e+02,0.000000000000000000e+00,2.836034593254104674e+00,-4.117876611296904521e+00,0.000000000000000000e+00
3.150653437450652561e+01,1.204044960118251879e+02,0.000000000000000000e+00,2.812546806371550190e+00,-4.133954579088798376e+00,0.000000000000000000e+00
3.150653690195612810e+01,1.204044916528509219e+02,0.000000000000000000e+00,2.790178975776524961e+00,-4.149084390939127509e+00,0.000000000000000000e+00
3.150653940967083244e+01,1.204044872783752425e+02,0.000000000000000000e+00,2.768882704232275671e+00,-4.163326623050780384e+00,0.000000000000000000e+00
3.150654189859792709e+01,1.204044828893054273e+02,0.000000000000000000e+00,2.748611087898150895e+00,-4.176737612956240575e+00,0.000000000000000000e+00
3.150654436964300231e+01,1.204044784864913709e+02,0.000000000000000000e+00,2.729318750771982494e+00,-4.189369780370851615e+00,0.000000000000000000e+00
3.150654682367135706e+01,1.204044740707294778e+02,0.000000000000000000e+00,2.710961864524805254e+00,-4.201271922774369116e+00,0.000000000000000000e+00
3.150654926150939517e+01,1.204044696427664149e+02,0.000000000000000000e+00,2.693498156017045897e+00,-4.212489487646565500e+00,0.000000000000000000e+00
3.150655168394602867e+01,1.204044652033025216e+02,0.000000000000000000e+00,2.676886904469602424e+00,-4.223064823168027004e+00,0.000000000000000000e+00
3.150655409173405275e+01,1.204044607529949218e+02,0.000000000000000000e+00,2.661088929995506724e+00,-4.233037409078193036e+00,0.000000000000000000e+00
3.150655648559156674e+01,1.204044562924604236e+02,0.000000000000000000e+00,2.646066574967105289e+00,-4.242444069265015827e+00,0.000000000000000000e+00
3.150655886620330648e+01,1.204044518222783040e+02,0.000000000000000000e+00,2.631783679493416184e+00,-4.251319167546956379e+00,0.000000000000000000e+00
3.150656123422199428e+01,1.204044473429927393e+02,0.000000000000000000e+00,2.618205552107775613e+00,-4.259694787999730892e+00,0.000000000000000000e+00
3.150656359026965703e+01,1.204044428551151498e+02,0.000000000000000000e+00,2.605298936614052430e+00,-4.267600901077529763e+00,0.000000000000000000e+00
3.150656593493888735e+01,1.204044383591263312e+02,0.000000000000000000e+00,2.593031975907141629e+00,-4.275065516681955557e+00,0.000000000000000000e+00
3.150656826879411199e+01,1.204044338554784872e+02,0.000000000000000000e+00,2.581374173467832378e+00,-4.282114825241531975e+00,0.000000000000000000e+00
3.150657059237278190e+01,1.204044293445970624e+02,0.000000000000000000e+00,2.570296353131974243e+00,-4.288773327779929367e+00,0.000000000000000000e+00
3.150657290618656248e+01,1.204044248268824475e+02,0.000000000000000000e+00,2.559770617645874324e+00,-4.295063955872707062e+00,0.000000000000000000e+00
3.150657521072246681e+01,1.204044203027115998e+02,0.000000000000000000e+00,2.549770306444115509e+00,-4.301008182319110418e+00,0.000000000000000000e+00
3.150657750644393928e+01,1.204044157724395347e+02,0.000000000000000000e+00,2.540269953019342442e+00,-4.306626123288062047e+00,0.000000000000000000e+00
3.150657979379194984e+01,1.204044112364006622e+02,0.000000000000000000e+00,2.531245242196376477e+00,-4.311936632634837174e+00,0.000000000000000000e+00
3.150658207318595672e+01,1.204044066949101932e+02,0.000000000000000000e+00,2.522672967572787694e+00,-4.316957389027318293e+00,0.000000000000000000e+00
3.150658434502496519e+01,1.204044021482651345e+02,0.000000000000000000e+00,2.514530989344964773e+00,-4.321704976467492187e+00,0.000000000000000000e+00
3.150658660968839442e+01,1.204043975967456106e+02,0.000000000000000000e+00,2.506798192700970151e+00,-4.326194958745063879e+00,0.000000000000000000e+00
3.150658886753704380e+01,1.204043930406158154e+02,0.000000000000000000e+00,2.499454446929132434e+00,-4.330441948315002954e+00,0.000000000000000000e+00
3.150659111891394915e+01,1.204043884801249504e+02,0.000000000000000000e+00,2.492480565363245137e+00,-4.334459670049609414e+00,0.000000000000000000e+00
3.150659336414518563e+01,1.204043839155081770e+02,0.000000000000000000e+00,2.485858266260958072e+00,-4.338261020277839108e+00,0.000000000000000000e+00
3.150659560354072752e+01,1.204043793469874828e+02,0.000000000000000000e+00,2.479570134691193140e+00,-4.341858121489870825e+00,0.000000000000000000e+00
3.150659783739515518e+01,1.204043747747723927e+02,0.000000000000000000e+00,2.473599585488465369e+00,-4.345262373053133231e+00,0.000000000000000000e+00
3.150660006598842600e+01,1.204043701990607786e+02,0.000000000000000000e+00,2.467930827316601405e+00,-4.348484498256886432e+00,0.000000000000000000e+00
3.150660228958657427e+01,1.204043656200395418e+02,0.000000000000000000e+00,2.462548827871310575e+00,-4.351534587975796953e+00,0.000000000000000000e+00
3.150660450844235783e+01,1.204043610378852236e+02,0.000000000000000000e+00,2.457439280239708701e+00,-4.354422141218625697e+00,0.000000000000000000e+00
3.150660672279592589e+01,1.204043564527646168e+02,0.000000000000000000e+00,2.452588570425663139e+00,-4.357156102805757492e+00,0.000000000000000000e+00
3.150660893287541953e+01,1.204043518648354052e+02,0.000000000000000000e+00,2.447983746041556330e+00,-4.359744898399033453e+00,0.000000000000000000e+00
3.150661113889754716e+01,1.204043472742465894e+02,0.000000000000000000e+00,2.443612486160431807e+00,-4.362196467088671703e+00,0.000000000000000000e+00
3.150661334106816369e+01,1.204043426811390560e+02,0.000000000000000000e+00,2.439463072316932379e+00,-4.364518291724997390e+00,0.000000000000000000e+00
3.150661553958278560e+01,1.204043380856459748e+02,0.000000000000000000e+00,2.435524360640562769e+00,-4.366717427167279730e+00,0.000000000000000000e+00
3.150661773462710258e+01,1.204043334878933251e+02,0.000000000000000000e+00,2.431785755101194102e+00,-4.368800526607614643e+00,0.000000000000000000e+00
3.150661992637746778e+01,1.204043288880002365e+02,0.000000000000000000e+00,2.428237181843543091e+00,-4.370773866114853412e+00,0.000000000000000000e+00
3.150662211500133481e+01,1.204043242860794578e+02,0.000000000000000000e+00,2.424869064584725287e+00,-4.372643367531823699e+00,0.000000000000000000e+00
3.150662430065773378e+01,1.204043196822375990e+02,0.000000000000000000e+00,2.421672301047396392e+00,-4.374414619847993180e+00,0.000000000000000000e+00
3.150662648349765860e+01,1.204043150765755428e+02,0.000000000000000000e+00,2.418638240399041628e+00,-4.376092899160103578e+00,0.000000000000000000e+00
3.150662866366448611e+01,1.204043104691888288e+02,0.000000000000000000e+00,2.415758661667327889e+00,-4.377683187324013403e+00,0.000000000000000000e+00
3.150663084129434566e+01,1.204043058601677529e+02,0.000000000000000000e+00,2.413025753100415116e+00,-4.379190189392809351e+00,0.000000000000000000e+00
3.150663301651646719e+01,1.204043012495978928e+02,0.000000000000000000e+00,2.410432092440799146e+00,-4.380618349928639965e+00,0.000000000000000000e+00
3.150663518945355790e+01,1.204042966375602788e+02,0.000000000000000000e+00,2.407970628080959852e+00,-4.381971868268832893e+00,0.000000000000000000e+00
3.150663736022209349e+01,1.204042920241315500e+02,0.000000000000000000e+00,2.405634661069211422e+00,-4.383254712820425780e+00,0.000000000000000000e+00
3.150663952893265218e+01,1.204042874093842812e+02,0.000000000000000000e+00,2.403417827934222206e+00,-4.384470634451552051e+00,0.000000000000000000e+00
3.150664169569020601e+01,1.204042827933872530e+02,0.000000000000000000e+00,2.401314084297101470e+00,-4.385623179042680952e+00,0.000000000000000000e+00
3.150664386059439792e+01,1.204042781762055938e+02,0.000000000000000000e+00,2.399317689240290097e+00,-4.386715699255957723e+00,0.000000000000000000e+00
3.150664602373981182e+01,1.204042735579009360e+02,0.000000000000000000e+00,2.397423190403192628e+00,-4.387751365576339602e+00,0.000000000000000000e+00
3.150664818521622124e+01,1.204042689385317146e+02,0.000000000000000000e+00,2.395625409774887693e+00,-4.388733176674215919e+00,0.000000000000000000e+00
3.150665034510883800e+01,1.204042643181532810e+02,0.000000000000000000e+00,2.393919430155311279e+00,-4.389663969135328081e+00,0.000000000000000000e+00
3.150665250349855384e+01,1.204042596968180163e+02,0.000000000000000000e+00,2.392300582256646102e+00,-4.390546426600516305e+00,0.000000000000000000e+00
3.150665466046212870e+01,1.204042550745756017e+02,0.000000000000000000e+00,2.390764432417755270e+00,-4.391383088354540831e+00,0.000000000000000000e+00
3.150665681607242163e+01,1.204042504514731178e+02,0.000000000000000000e+00,2.389306770905179178e+00,-4.392176357400362718e+00,0.000000000000000000e+00
3.150665897039858976e+01,1.204042458275551439e+02,0.000000000000000000e+00,2.387923600775057498e+00,-4.392928508052633241e+00,0.000000000000000000e+00
3.150666112350625170e+01,1.204042412028639149e+02,0.000000000000000000e+00,2.386611127271271116e+00,-4.393641693081606903e+00,0.000000000000000000e+00
3.150666327545770073e+01,1.204042365774394909e+02,0.000000000000000000e+00,2.385365747735785913e+00,-4.394317950436557929e+00,0.000000000000000000e+00
3.150666542631203981e+01,1.204042319513198436e+02,0.000000000000000000e+00,2.384184042008227866e+00,-4.394959209575597825e+00,0.000000000000000000e+00
3.150666757612536983e+01,1.204042273245408836e+02,0.000000000000000000e+00,2.383062763292445485e+00,-4.395567297426922870e+00,0.000000000000000000e+00
3.150666972495092466e+01,1.204042226971367455e+02,0.000000000000000000e+00,2.381998829468725987e+00,-4.396143944004753834e+00,0.000000000000000000e+00
3.150667187283922388e+01,1.204042180691397448e+02,0.000000000000000000e+00,2.380989314831052805e+00,-4.396690787701633241e+00,0.000000000000000000e+00
3.150667401983821492e+01,1.204042134405804916e+02,0.000000000000000000e+00,2.380031442229813443e+00,-4.397209380277169011e+00,0.000000000000000000e+00
3.150667616599339027e+01,1.204042088114880329e+02,0.000000000000000000e+00,2.379122575600856937e+00,-4.397701191562064515e+00,0.000000000000000000e+00
3.150667831134791896e+01,1.204042041818898952e+02,0.000000000000000000e+00,2.378260212862944201e+00,-4.398167613894809591e+00,0.000000000000000000e+00
3.150668045594276734e+01,1.204041995518121411e+02,0.000000000000000000e+00,2.377441979166088792e+00,-4.398609966307411412e+00,0.000000000000000000e+00
3.150668259981682695e+01,1.204041949212795828e+02,0.000000000000000000e+00,2.376665620474136098e+00,-4.399029498475355737e+00,0.000000000000000000e+00
3.150668474300697142e+01,1.204041902903156256e+02,0.000000000000000000e+00,2.375928997465725612e+00,-4.399427394445959649e+00,0.000000000000000000e+00
3.150668688554820918e+01,1.204041856589425095e+02,0.000000000000000000e+00,2.375230079738345879e+00,-4.399804776158394937e+00,0.000000000000000000e+00
3.150668902747376521e+01,1.204041810271813375e+02,0.000000000000000000e+00,2.374566940300915530e+00,-4.400162706767785536e+00,0.000000000000000000e+00
3.150669116881514853e+01,1.204041763950520760e+02,0.000000000000000000e+00,2.373937750340974429e+00,-4.400502193784941340e+00,0.000000000000000000e+00
3.150669330960226944e+01,1.204041717625737249e+02,0.000000000000000000e+00,2.373340774253211549e+00,-4.400824192042579242e+00,0.000000000000000000e+00
3.150669544986351056e+01,1.204041671297642182e+02,0.000000000000000000e+00,2.372774364916617085e+00,-4.401129606498154878e+00,0.000000000000000000e+00
3.150669758962579081e+01,1.204041624966406516e+02,0.000000000000000000e+00,2.372236959208143592e+00,-4.401419294882839672e+00,0.000000000000000000e+00
3.150669972891467552e+01,1.204041578632191403e+02,0.000000000000000000e+00,2.371727073741313863e+00,-4.401694070205529385e+00,0.000000000000000000e+00
3.150670186775439419e+01,1.204041532295150603e+02,0.000000000000000000e+00,2.371243300818782096e+00,-4.401954703120205536e+00,0.000000000000000000e+00
3.150670400616794709e+01,1.204041485955428925e+02,0.000000000000000000e+00,2.370784304588293256e+00,-4.402201924164526048e+00,0.000000000000000000e+00
3.150670614417717985e+01,1.204041439613164783e+02,0.000000000000000000e+00,2.370348817392071705e+00,-4.402436425876932624e+00,0.000000000000000000e+00
3.150670828180277994e+01,1.204041393268488775e+02,0.000000000000000000e+00,2.369935636300085413e+00,-4.402658864799198213e+00,0.000000000000000000e+00
3.150671041906441161e+01,1.204041346921524962e+02,0.000000000000000000e+00,2.369543619818012647e+00,-4.402869863370913350e+00,0.000000000000000000e+00
3.150671255598071596e+01,1.204041300572390583e+02,0.000000000000000000e+00,2.369171684761396168e+00,-4.403070011721923471e+00,0.000000000000000000e+00
3.150671469256938551e+01,1.204041254221197477e+02,0.000000000000000000e+00,2.368818803287608077e+00,-4.403259869368502777e+00,0.000000000000000000e+00
3.150671682884719615e+01,1.204041207868051515e+02,0.000000000000000000e+00,2.368484000077818674e+00,-4.403439966818603502e+00,0.000000000000000000e+00
3.150671896483008538e+01,1.204041161513052742e+02,0.000000000000000000e+00,2.368166349661558368e+00,-4.403610807091233426e+00,0.000000000000000000e+00
3.150672110053314512e+01,1.204041115156296797e+02,0.000000000000000000e+00,2.367864973876634416e+00,-4.403772867154738258e+00,0.000000000000000000e+00
3.150672323597073188e+01,1.204041068797873493e+02,0.000000000000000000e+00,2.367579039457732293e+00,-4.403926599288463528e+00,0.000000000000000000e+00
3.150672537115643834e+01,1.204041022437868662e+02,0.000000000000000000e+00,2.367307755747256159e+00,-4.404072432371990864e+00,0.000000000000000000e+00
3.150672750610317863e+01,1.204040976076363307e+02,0.000000000000000000e+00,2.367050372522208512e+00,-4.404210773105951660e+00,0.000000000000000000e+00
3.150672964082318117e+01,1.204040929713434736e+02,0.000000000000000000e+00,2.366806177931401578e+00,-4.404342007168131623e+00,0.000000000000000000e+00
3.150673177532807756e+01,1.204040883349155848e+02,0.000000000000000000e+00,2.366574496537356520e+00,-4.404466500308410026e+00,0.000000000000000000e+00
3.150673390962888121e+01,1.204040836983596137e+02,0.000000000000000000e+00,2.366354687457691064e+00,-4.404584599385856336e+00,0.000000000000000000e+00
3.150673604373606196e+01,1.204040790616820829e+02,0.000000000000000000e+00,2.366146142600933810e+00,-4.404696633351130153e+00,0.000000000000000000e+00
3.150673817765953899e+01,1.204040744248892736e+02,0.000000000000000000e+00,2.365948284992077433e+00,-4.404802914177103013e+00,0.000000000000000000e+00
3.150674031140872344e+01,1.204040697879870976e+02,0.000000000000000000e+00,2.365760567183314844e+00,-4.404903737740535341e+00,0.000000000000000000e+00
3.150674244499254328e+01,1.204040651509811681e+02,0.000000000000000000e+00,2.365582469745567629e+00,-4.404999384657450001e+00,0.000000000000000000e+00
3.150674457841947884e+01,1.204040605138767859e+02,0.000000000000000000e+00,2.365413499836915179e+00,-4.405090121074633380e+00,0.000000000000000000e+00
3.150674671169756991e+01,1.204040558766790099e+02,0.000000000000000000e+00,2.365253189843856241e+00,-4.405176199419669203e+00,0.000000000000000000e+00
3.150674884483445126e+01,1.204040512393926150e+02,0.000000000000000000e+00,2.365101096091817290e+00,-4.405257859111692653e+00,0.000000000000000000e+00
3.150675097783734913e+01,1.204040466020221629e+02,0.000000000000000000e+00,2.364956797621383000e+00,-4.405335327234973342e+00,0.000000000000000000e+00
3.150675311071313445e+01,1.204040419645719737e+02,0.000000000000000000e+00,2.364819895026879948e+00,-4.405408819177297097e+00,0.000000000000000000e+00
3.150675524346832290e+01,1.204040373270461117e+02,0.000000000000000000e+00,2.364690009354241784e+00,-4.405478539235015312e+00,0.000000000000000000e+00
3.150675737610910332e+01,1.204040326894484565e+02,0.000000000000000000e+00,2.364566781055016165e+00,-4.405544681186557732e+00,0.000000000000000000e+00
3.150675950864132346e+01,1.204040280517827028e+02,0.000000000000000000e+00,2.364449868993799164e+00,-4.405607428836034956e+00,0.000000000000000000e+00
3.150676164107056465e+01,1.204040234140523324e+02,0.000000000000000000e+00,2.364338949506316290e+00,-4.405666956528537348e+00,0.000000000000000000e+00
3.150676377340209200e+01,1.204040187762606564e+02,0.000000000000000000e+00,2.364233715505534406e+00,-4.405723429638650046e+00,0.000000000000000000e+00
3.150676590564091839e+01,1.204040141384108011e+02,0.000000000000000000e+00,2.364133875633495308e+00,-4.405777005033527871e+00,0.000000000000000000e+00
3.150676803779180091e+01,1.204040095005057651e+02,0.000000000000000000e+00,2.364039153456383602e+00,-4.405827831511948567e+00,0.000000000000000000e+00
3.150677016985924084e+01,1.204040048625483621e+02,0.000000000000000000e+00,2.363949286700778973e+00,-4.405876050220538076e+00,0.000000000000000000e+00
3.150677230184751565e+01,1.204040002245412637e+02,0.000000000000000000e+00,2.363864026528858631e+00,-4.405921795048435285e+00,0.000000000000000000e+00
3.150677443376069320e+01,1.204039955864870421e+02,0.000000000000000000e+00,2.363783136850704736e+00,-4.405965193001448732e+00,0.000000000000000000e+00
3.150677656560260687e+01,1.204039909483881132e+02,0.000000000000000000e+00,2.363706393671689554e+00,-4.406006364556867894e+00,0.000000000000000000e+00
3.150677869737691950e+01,1.204039863102467223e+02,0.000000000000000000e+00,2.363633584473298743e+00,-4.406045423999843003e+00,0.000000000000000000e+00
3.150678082908709854e+01,1.204039816720650862e+02,0.000000000000000000e+00,2.363564507625532052e+00,-4.406082479742399194e+00,0.000000000000000000e+00
3.150678296073642315e+01,1.204039770338452371e+02,0.000000000000000000e+00,2.363498971829386619e+00,-4.406117634625917212e+00,0.000000000000000000e+00
3.150678509232802682e+01,1.204039723955891503e+02,0.000000000000000000e+00,2.363436795587869010e+00,-4.406150986207961751e+00,0.000000000000000000e+00
3.150678722386484765e+01,1.204039677572986449e+02,0.000000000000000000e+00,2.363377806703996331e+00,-4.406182627034319843e+00,0.000000000000000000e+00
3.150678935534971004e+01,1.204039631189755113e+02,0.000000000000000000e+00,2.363321841804560286e+00,-4.406212644896925212e+00,0.000000000000000000e+00
3.150679148678527497e+01,1.204039584806213981e+02,0.000000000000000000e+00,2.363268745888202016e+00,-4.406241123078498134e+00,0.000000000000000000e+00
3.150679361817406843e+01,1.204039538422379252e+02,0.000000000000000000e+00,2.363218371896604442e+00,-4.406268140584548298e+00,0.000000000000000000e+00
3.150679574951849204e+01,1.204039492038265706e+02,0.000000000000000000e+00,2.363170580307642155e+00,-4.406293772363401473e+00,0.000000000000000000e+00
3.150679788082080179e+01,1.204039445653887270e+02,0.000000000000000000e+00,2.363125238749373302e+00,-4.406318089514846825e+00,0.000000000000000000e+00
3.150680001208317904e+01,1.204039399269257871e+02,0.000000000000000000e+00,2.363082221633735269e+00,-4.406341159488064818e+00,0.000000000000000000e+00
3.150680214330766304e+01,1.204039352884390439e+02,0.000000000000000000e+00,2.363041409809045312e+00,-4.406363046269308192e+00,0.000000000000000000e+00
3.150680427449619714e+01,1.204039306499296629e+02,0.000000000000000000e+00,2.363002690230250114e+00,-4.406383810559930225e+00,0.000000000000000000e+00
3.150680640565061807e+01,1.204039260113988519e+02,0.000000000000000000e+00,2.362965955646059601e+00,-4.406403509945242547e+00,0.000000000000000000e+00
3.150680853677268445e+01,1.204039213728476767e+02,0.000000000000000000e+00,2.362931104302118168e+00,-4.406422199054651045e+00,0.000000000000000000e+00
3.150681066786404827e+01,1.204039167342771606e+02,0.000000000000000000e+00,2.362898039659353078e+00,-4.406439929713559245e+00,0.000000000000000000e+00
3.150681279892628694e+01,1.204039120956883266e+02,0.000000000000000000e+00,2.362866670126769097e+00,-4.406456751087441504e+00,0.000000000000000000e+00
3.150681492996089261e+01,1.204039074570820844e+02,0.000000000000000000e+00,2.362836908807906866e+00,-4.406472709818494593e+00,0.000000000000000000e+00
3.150681706096927570e+01,1.204039028184593576e+02,0.000000000000000000e+00,2.362808673260261561e+00,-4.406487850155283326e+00,0.000000000000000000e+00
3.150681919195278979e+01,1.204038981798209420e+02,0.000000000000000000e+00,2.362781885267090765e+00,-4.406502214075665336e+00,0.000000000000000000e+00
3.150682132291270321e+01,1.204038935411676334e+02,0.000000000000000000e+00,2.362756470620854810e+00,-4.406515841403424893e+00,0.000000000000000000e+00
3.150682345385023098e+01,1.204038889025002277e+02,0.000000000000000000e+00,2.362732358917734476e+00,-4.406528769918913291e+00,0.000000000000000000e+00
3.150682558450570170e+01,1.204038842636562379e+02,0.000000000000000000e+00,2.361077393144447978e+00,-4.407415744354311826e+00,0.000000000000000000e+00
3.150682771158027506e+01,1.204038796225743226e+02,0.000000000000000000e+00,2.354719718364817638e+00,-4.410815689636551795e+00,0.000000000000000000e+00
3.150682983201363285e+01,1.204038749773543486e+02,0.000000000000000000e+00,2.346481078684718113e+00,-4.415204021036248427e+00,0.000000000000000000e+00
3.150683194469732840e+01,1.204038703273263309e+02,0.000000000000000000e+00,2.337579368469895780e+00,-4.419923381248134220e+00,0.000000000000000000e+00
3.150683404923850262e+01,1.204038656722707685e+02,0.000000000000000000e+00,2.328439564693688624e+00,-4.424745099276242044e+00,0.000000000000000000e+00
3.150683614549404155e+01,1.204038610121247217e+02,0.000000000000000000e+00,2.319210018726297395e+00,-4.429589697594983555e+00,0.000000000000000000e+00
3.150683823340800416e+01,1.204038563468796639e+02,0.000000000000000000e+00,2.309942539236638837e+00,-4.434429553553088432e+00,0.000000000000000000e+00
3.150684031295491749e+01,1.204038516765459974e+02,0.000000000000000000e+00,2.300655237119085594e+00,-4.439255059119330937e+00,0.000000000000000000e+00
3.150684238411997740e+01,1.204038470011407327e+02,0.000000000000000000e+00,2.291354460764263301e+00,-4.444062863544547604e+00,0.000000000000000000e+00
3.150684444689209940e+01,1.204038423206831538e+02,0.000000000000000000e+00,2.282042452734109883e+00,-4.448851789385587452e+00,0.000000000000000000e+00
3.150684650126154551e+01,1.204038376351933834e+02,0.000000000000000000e+00,2.272720022425520625e+00,-4.453621414047919558e+00,0.000000000000000000e+00
3.150684854721906092e+01,1.204038329446918425e+02,0.000000000000000000e+00,2.263387479000629199e+00,-4.458371577145990194e+00,0.000000000000000000e+00
3.150685058475559330e+01,1.204038282491989946e+02,0.000000000000000000e+00,2.254044957037915520e+00,-4.463102209411296428e+00,0.000000000000000000e+00
3.150685261386216141e+01,1.204038235487354740e+02,0.000000000000000000e+00,2.244692530204281500e+00,-4.467813273274203745e+00,0.000000000000000000e+00
3.150685463452987278e+01,1.204038188433218863e+02,0.000000000000000000e+00,2.235330250933214913e+00,-4.472504742229224561e+00,0.000000000000000000e+00
